"CN","STATECD","COUNTYCD","PLOT","MEASYEAR","INVYR","CONDID","EVALID","PLT_CN","CND_CN","STRATUM_CN","PHASE","CONDPROP_CWD","CONDPROP_FWD_SM","CONDPROP_FWD_MD","CONDPROP_FWD_LG","CONDPROP_DUFF","CWD_TL_COND","CWD_TL_UNADJ","CWD_TL_ADJ","CWD_LPA_COND","CWD_LPA_UNADJ","CWD_LPA_ADJ","CWD_VOLCF_COND","CWD_VOLCF_UNADJ","CWD_VOLCF_ADJ","CWD_DRYBIO_COND","CWD_DRYBIO_UNADJ","CWD_DRYBIO_ADJ","CWD_CARBON_COND","CWD_CARBON_UNADJ","CWD_CARBON_ADJ","FWD_SM_TL_COND","FWD_SM_TL_UNADJ","FWD_SM_TL_ADJ","FWD_SM_CNT_COND","FWD_SM_VOLCF_COND","FWD_SM_VOLCF_UNADJ","FWD_SM_VOLCF_ADJ","FWD_SM_DRYBIO_COND","FWD_SM_DRYBIO_UNADJ","FWD_SM_DRYBIO_ADJ","FWD_SM_CARBON_COND","FWD_SM_CARBON_UNADJ","FWD_SM_CARBON_ADJ","FWD_MD_TL_COND","FWD_MD_TL_UNADJ","FWD_MD_TL_ADJ","FWD_MD_CNT_COND","FWD_MD_VOLCF_COND","FWD_MD_VOLCF_UNADJ","FWD_MD_VOLCF_ADJ","FWD_MD_DRYBIO_COND","FWD_MD_DRYBIO_UNADJ","FWD_MD_DRYBIO_ADJ","FWD_MD_CARBON_COND","FWD_MD_CARBON_UNADJ","FWD_MD_CARBON_ADJ","FWD_LG_TL_COND","FWD_LG_TL_UNADJ","FWD_LG_TL_ADJ","FWD_LG_CNT_COND","FWD_LG_VOLCF_COND","FWD_LG_VOLCF_UNADJ","FWD_LG_VOLCF_ADJ","FWD_LG_DRYBIO_COND","FWD_LG_DRYBIO_UNADJ","FWD_LG_DRYBIO_ADJ","FWD_LG_CARBON_COND","FWD_LG_CARBON_UNADJ","FWD_LG_CARBON_ADJ","PILE_SAMPLE_AREA_COND","PILE_SAMPLE_AREA_UNADJ","PILE_SAMPLE_AREA_ADJ","PILE_VOLCF_COND","PILE_VOLCF_UNADJ","PILE_VOLCF_ADJ","PILE_DRYBIO_COND","PILE_DRYBIO_UNADJ","PILE_DRYBIO_ADJ","PILE_CARBON_COND","PILE_CARBON_UNADJ","PILE_CARBON_ADJ","FUEL_DEPTH","FUEL_BIOMASS","FUEL_CARBON","DUFF_DEPTH","DUFF_BIOMASS","DUFF_CARBON","LITTER_DEPTH","LITTER_BIOMASS","LITTER_CARBON","DUFF_TC_COND","DUFF_TC_UNADJ","DUFF_TC_ADJ","AVG_WOOD_DENSITY","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","UNITCD","RSCD","PILE_TL_COND","PILE_TL_UNADJ","PILE_TL_ADJ","CONDPROP_PILE"
"670707353126144",39,129,4055,2017,2017,2,391707,"375549739489998","530828211126144","539092538126144","",0.5,0.5,0.5,0.5,0.5,96,192,183.0733009709,,,,0,0,0,0,0,0,0,0,0,12,24,22.8932038835,0,0,0,0,0,0,0,0,0,0,12,24,22.8932038835,0,0,0,0,0,0,0,0,0,0,20,40,38.1553398058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,4,8,7.62598664238,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,5,24,96,192,183.0733009709,0.5
"670708498126144",39,129,4055,2017,2017,2,391807,"375549739489998","530828211126144","668295616126144","",0.5,0.5,0.5,0.5,0.5,96,192,182.6072815534,,,,0,0,0,0,0,0,0,0,0,12,24,22.8349514563,0,0,0,0,0,0,0,0,0,0,12,24,22.8349514563,0,0,0,0,0,0,0,0,0,0,20,40,38.0582524272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,4,8,7.606557377049,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,5,24,96,192,182.6072815534,0.5
"670707367126144",39,131,5182,2017,2017,1,391707,"375549764489998","530828454126144","539092537126144","",1,1,1,1,1,192,192,191.8228782288,,,,0,0,0,0,0,0,0,0,0,24,24,23.9778597786,0,0,0,0,0,0,0,0,0,0,24,24,23.9778597786,0,0,0,0,0,0,0,0,0,0,40,40,39.963099631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,8,7.992619926199,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,192,192,191.8228782288,1
"670708512126144",39,131,5182,2017,2017,1,391807,"375549764489998","530828454126144","668295615126144","",1,1,1,1,1,192,192,191.8285714286,,,,0,0,0,0,0,0,0,0,0,24,24,23.9785714286,0,0,0,0,0,0,0,0,0,0,24,24,23.9785714286,0,0,0,0,0,0,0,0,0,0,40,40,39.9642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,8,7.992857142857,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,192,192,191.8285714286,1
"670707387126144",39,135,1846,2017,2017,1,391707,"375549481489998","530829349126144","539092537126144","",1,1,1,1,1,192,192,191.8228782288,,,,0,0,0,0,0,0,0,0,0,24,24,23.9778597786,0,0,0,0,0,0,0,0,0,0,24,24,23.9778597786,0,0,0,0,0,0,0,0,0,0,40,40,39.963099631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,8,7.992619926199,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,5,24,192,192,191.8228782288,1
"670708532126144",39,135,1846,2017,2017,1,391807,"375549481489998","530829349126144","668295615126144","",1,1,1,1,1,192,192,191.8285714286,,,,0,0,0,0,0,0,0,0,0,24,24,23.9785714286,0,0,0,0,0,0,0,0,0,0,24,24,23.9785714286,0,0,0,0,0,0,0,0,0,0,40,40,39.9642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,8,7.992857142857,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,5,24,192,192,191.8285714286,1
"670707407126144",39,137,1210,2017,2017,1,391707,"375550021489998","530829788126144","539092537126144","",1,1,1,1,1,192,192,191.8228782288,,,,0,0,0,0,0,0,0,0,0,24,24,23.9778597786,0,0,0,0,0,0,0,0,0,0,24,24,23.9778597786,0,0,0,0,0,0,0,0,0,0,40,40,39.963099631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,8,7.992619926199,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,6,24,192,192,191.8228782288,1
"670708552126144",39,137,1210,2017,2017,1,391807,"375550021489998","530829788126144","668295615126144","",1,1,1,1,1,192,192,191.8285714286,,,,0,0,0,0,0,0,0,0,0,24,24,23.9785714286,0,0,0,0,0,0,0,0,0,0,24,24,23.9785714286,0,0,0,0,0,0,0,0,0,0,40,40,39.9642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,8,7.992857142857,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,6,24,192,192,191.8285714286,1
"670707427126144",39,141,3423,2017,2017,1,391707,"375549760489998","530816022126144","539092538126144","",0.682291666667,0.5,0.5,0.5,0.625,131,192,183.0733009709,,,,1.39591804607633587786259541984732824427E02,95.24232501875,9.98863641318699754437905597448555968716E01,1.64628990682058748091603053435114503816E03,1123.24988434113,1.17801982402562174239388834540692896727E03,8.08328344248908453129770992366412213738E02,551.51569321149483,5.78407733596580275515399177594802122927E02,12,24,22.8932038835,27,6.3555942098961,3.17779710494805,3.33143106167581832061068702290076335877E00,1.41667670011331376252065742698362761497E02,7.08338350056656881260328713491813807485E01,7.42583715581024516741107964271316256191E01,7.08338350056656881260328713491813807485E01,3.54169175028328440630164356745906903743E01,3.71291857790512258370553982135658128096E01,12,24,22.8932038835,5,36.426263003416,18.213131501708,1.90936645768541882951653944020356234096E01,8.11949856534070327684167697223755451262E02,4.05974928267035163842083848611877725631E02,4.25602214875365108149970854015505401932E02,4.05974928267035163842083848611877725631E02,2.02987464133517581921041924305938862816E02,2.12801107437682554074985427007752700966E02,20,40,38.1553398058,2,104.080190789796,52.040095394898,5.45560287600457404580152671755725190838E01,2.31997160872331337020528852959565423607E03,1.15998580436165668510264426479782711804E03,1.21606654299491744087096548879568644435E03,1.15998580436165668510264426479782711804E03,5.79992902180828342551322132398913559019E02,6.08033271497458720435482744397843222175E02,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.1,4178.13,2089.065,0.26,4218.786,2109.393,5,8,7.62598664238,26.2238024594,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,131,192,183.0733009709,0.682291666667
"670708572126144",39,141,3423,2017,2017,1,391807,"375549760489998","530816022126144","668295616126144","",0.682291666667,0.5,0.5,0.5,0.625,131,192,182.6072815534,,,,1.39591804607633587786259541984732824427E02,95.24232501875,1.00141277215458545081012814847171651703E02,1.64628990682058748091603053435114503816E03,1123.24988434113,1.18102616696823189726743273318160359152E03,8.08328344248908453129770992366412213738E02,551.51569321149483,5.79883847981401861558309471992167363438E02,12,24,22.8349514563,27,6.3555942098961,3.17779710494805,3.33992961030254234693877551020408163264E00,1.41667670011331376252065742698362761497E02,7.08338350056656881260328713491813807485E01,7.44478061794241416018508749894457369088E01,7.08338350056656881260328713491813807485E01,3.54169175028328440630164356745906903743E01,3.72239030897120708009254374947228684544E01,12,24,22.8349514563,5,36.426263003416,18.213131501708,1.91423729048563673469387755102040816326E01,8.11949856534070327684167697223755451262E02,4.05974928267035163842083848611877725631E02,4.26687934811271651793210575581871487141E02,4.05974928267035163842083848611877725631E02,2.02987464133517581921041924305938862816E02,2.13343967405635825896605287790935743571E02,20,40,38.0582524272,2,104.080190789796,52.040095394898,5.46952023028009591836734693877551020406E01,2.31997160872331337020528852959565423607E03,1.15998580436165668510264426479782711804E03,1.21916875356378202617930978851200197099E03,1.15998580436165668510264426479782711804E03,5.79992902180828342551322132398913559019E02,6.09584376781891013089654894256000985497E02,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.1,4178.13,2089.065,0.26,4218.786,2109.393,5,8,7.606557377049,26.2238024594,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,131,192,182.6072815534,0.682291666667
"670707428126144",39,141,3423,2017,2017,2,391707,"375549760489998","530816023126144","539092538126144","",0.317708333333,0.5,0.5,0.5,0.375,61,192,183.0733009709,,,,0,0,0,0,0,0,0,0,0,12,24,22.8932038835,0,0,0,0,0,0,0,0,0,0,12,24,22.8932038835,0,0,0,0,0,0,0,0,0,0,20,40,38.1553398058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,3,8,7.62598664238,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,61,192,183.0733009709,0.317708333333
"670708573126144",39,141,3423,2017,2017,2,391807,"375549760489998","530816023126144","668295616126144","",0.317708333333,0.5,0.5,0.5,0.375,61,192,182.6072815534,,,,0,0,0,0,0,0,0,0,0,12,24,22.8349514563,0,0,0,0,0,0,0,0,0,0,12,24,22.8349514563,0,0,0,0,0,0,0,0,0,0,20,40,38.0582524272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,3,8,7.606557377049,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,61,192,182.6072815534,0.317708333333
"670707446126144",39,143,2797,2017,2017,1,391707,"375550016489998","530829751126144","539092537126144","",1,1,1,1,1,192,192,191.8228782288,,,,0,0,0,0,0,0,0,0,0,24,24,23.9778597786,0,0,0,0,0,0,0,0,0,0,24,24,23.9778597786,0,0,0,0,0,0,0,0,0,0,40,40,39.963099631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,8,7.992619926199,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,6,24,192,192,191.8228782288,1
"670708591126144",39,143,2797,2017,2017,1,391807,"375550016489998","530829751126144","668295615126144","",1,1,1,1,1,192,192,191.8285714286,,,,0,0,0,0,0,0,0,0,0,24,24,23.9785714286,0,0,0,0,0,0,0,0,0,0,24,24,23.9785714286,0,0,0,0,0,0,0,0,0,0,40,40,39.9642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,8,7.992857142857,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,6,24,192,192,191.8285714286,1
"670707470126144",39,145,2326,2017,2017,1,391707,"375549770489998","530816427126144","539092538126144","",0.880208333333,1,1,1,0.875,169,192,183.0733009709,,,,8.74467389907692307692307692307692307693E02,769.713483825,8.07244901963683883178389013448220742064E02,16487.816586630912,14512.713558024084,1.52203570283793288480501275447572620875E04,8.09551794403577779200000000000000000001E03,7125.742356989825244,7.47319530093425046439261262447581568496E03,24,24,22.8932038835,42,4.9432399410303,4.9432399410303,5.18222609594016183206106870229007633586E00,1.38456462039429080259559745811026731294E02,1.38456462039429080259559745811026731294E02,1.45150285903930740628342532504180695403E02,6.9228231019714540129779872905513365647E01,6.9228231019714540129779872905513365647E01,7.25751429519653703141712662520903477015E01,24,24,22.8932038835,8,29.1410104027328,29.1410104027328,3.05498633229667012722646310432569974554E01,8.16217955986096134616346823564989473759E02,8.16217955986096134616346823564989473759E02,8.5567887497779034977591575396635028801E02,4.0810897799304806730817341178249473688E02,4.0810897799304806730817341178249473688E02,4.27839437488895174887957876983175144005E02,40,40,38.1553398058,4,104.080190789796,104.080190789796,1.09112057520091480916030534351145038168E02,2.91520847805344176008067625534509145128E03,2.91520847805344176008067625534509145128E03,3.05614731032574556018635780458569383697E03,1.45760423902672088004033812767254572564E03,1.45760423902672088004033812767254572564E03,1.52807365516287278009317890229284691848E03,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.1,4178.13,2089.065,3.57142857142857142857142857142857142857E-01,5.79503571428571428571428571428571428571E03,2.89751785714285714285714285714285714286E03,7,8,7.62598664238,32.9520632791,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,169,192,183.0733009709,0.880208333333
"670708615126144",39,145,2326,2017,2017,1,391807,"375549770489998","530816427126144","668295616126144","",0.880208333333,1,1,1,0.875,169,192,182.6072815534,,,,8.74467389907692307692307692307692307693E02,769.713483825,8.09305015863705792899613768968979062744E02,16487.816586630912,14512.713558024084,1.52591998491901947976628020950543290598E04,8.09551794403577779200000000000000000001E03,7125.742356989825244,7.49226712595238564565243582867167556839E03,24,24,22.8349514563,42,4.9432399410303,4.9432399410303,5.19544606047062142857142857142857142855E00,1.38456462039429080259559745811026731294E02,1.38456462039429080259559745811026731294E02,1.4552056724552240068096585529118115636E02,6.9228231019714540129779872905513365647E01,6.9228231019714540129779872905513365647E01,72.76028362276120034048292764559057818,24,24,22.8349514563,8,29.1410104027328,29.1410104027328,3.06277966477701877551020408163265306121E01,8.16217955986096134616346823564989473759E02,8.16217955986096134616346823564989473759E02,8.57861729250692876178405334971366487724E02,4.0810897799304806730817341178249473688E02,4.0810897799304806730817341178249473688E02,4.28930864625346438089202667485683243862E02,40,40,38.0582524272,4,104.080190789796,104.080190789796,1.09390404605601918367346938775510204081E02,2.91520847805344176008067625534509145128E03,2.91520847805344176008067625534509145128E03,3.06394360448473980906438422755657570898E03,1.45760423902672088004033812767254572564E03,1.45760423902672088004033812767254572564E03,1.53197180224236990453219211377828785449E03,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.1,4178.13,2089.065,3.57142857142857142857142857142857142857E-01,5.79503571428571428571428571428571428571E03,2.89751785714285714285714285714285714286E03,7,8,7.606557377049,32.9520632791,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,169,192,182.6072815534,0.880208333333
"670707471126144",39,145,2326,2017,2017,2,391707,"375549770489998","530816428126144","539092538126144","",0.119791666667,0,0,0,0.125,23,192,183.0733009709,,,,,,,,,,,,,0,24,22.8932038835,,,,,,,,,,,0,24,22.8932038835,,,,,,,,,,,0,40,38.1553398058,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,8,7.62598664238,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,23,192,183.0733009709,0.119791666667
"670708616126144",39,145,2326,2017,2017,2,391807,"375549770489998","530816428126144","668295616126144","",0.119791666667,0,0,0,0.125,23,192,182.6072815534,,,,,,,,,,,,,0,24,22.8349514563,,,,,,,,,,,0,24,22.8349514563,,,,,,,,,,,0,40,38.0582524272,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,8,7.606557377049,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,23,192,182.6072815534,0.119791666667
"670707454126144",39,145,3813,2017,2017,1,391707,"375549768489998","530816287126144","539092538126144","",0.90625,0.75,0.75,0.75,0.875,174,192,183.0733009709,,,,6.54162626448275862068965517241379310344E02,592.83488021875,6.2174165429021107163992083106491749073E02,1.4351894123567038013793103448275862069E04,13006.4040494826282,1.36405994989841832827285940416173790676E04,7.07885028381315497511724137931034482759E03,6415.2080697056716962,6.72801518764038091008138911777374389364E03,18,24,22.8932038835,18,2.8247085377316,2.1185314032987,2.22095404111721221374045801526717557251E00,8.85684419790721963306923230218441407655E01,6.64263314843041472480192422663831055741E01,6.96377826247666887180252616125950114413E01,4.42842209895360981653461615109220703828E01,3.32131657421520736240096211331915527871E01,3.48188913123833443590126308062975057206E01,18,24,22.8932038835,3,14.5705052013664,10.9278789010248,1.14561987461125129770992366412213740458E01,4.56856672925739561008558171969109108186E02,3.4264250469430467075641862897683183114E02,3.59207918407260876212835814601665940023E02,2.28428336462869780504279085984554554093E02,1.7132125234715233537820931448841591557E02,1.79603959203630438106417907300832970012E02,30,40,38.1553398058,3,104.080190789796,78.060143092347,8.18340431400686106870229007633587786257E01,3.26342354122650876399349741941631819502E03,2.44756765591988157299512306456223864626E03,2.56589789882694963886511629160214331363E03,1.63171177061325438199674870970815909751E03,1.22378382795994078649756153228111932313E03,1.28294894941347481943255814580107165682E03,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.1,4178.13,2089.065,3.14285714285714285714285714285714285714E-01,5.09963142857142857142857142857142857142E03,2.54981571428571428571428571428571428571E03,7,8,7.62598664238,36.888112753,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,174,192,183.0733009709,0.90625
"670708599126144",39,145,3813,2017,2017,1,391807,"375549768489998","530816287126144","668295616126144","",0.90625,0.75,0.75,0.75,0.875,174,192,182.6072815534,,,,6.54162626448275862068965517241379310344E02,592.83488021875,6.23328358177854209177732827109945995296E02,1.4351894123567038013793103448275862069E04,13006.4040494826282,1.36754107298313908161859057938025244793E04,7.07885028381315497511724137931034482759E03,6415.2080697056716962,6.74518529001439381811826652466079092424E03,18,24,22.8349514563,18,2.8247085377316,2.1185314032987,2.22661974020169489795918367346938775509E00,8.85684419790721963306923230218441407655E01,6.64263314843041472480192422663831055741E01,6.98154300294217057810814485044638762663E01,4.42842209895360981653461615109220703828E01,3.32131657421520736240096211331915527871E01,3.49077150147108528905407242522319381331E01,18,24,22.8349514563,3,14.5705052013664,10.9278789010248,1.14854237429138204081632653061224489796E01,4.56856672925739561008558171969109108186E02,3.4264250469430467075641862897683183114E02,3.60124265137891643754195089638915087829E02,2.28428336462869780504279085984554554093E02,1.7132125234715233537820931448841591557E02,1.80062132568945821877097544819457543915E02,30,40,38.0582524272,3,104.080190789796,78.060143092347,8.20428034542014387755102040816326530609E01,3.26342354122650876399349741941631819502E03,2.44756765591988157299512306456223864626E03,2.57244355673212042876018036377459776086E03,1.63171177061325438199674870970815909751E03,1.22378382795994078649756153228111932313E03,1.28622177836606021438009018188729888043E03,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.1,4178.13,2089.065,3.14285714285714285714285714285714285714E-01,5.09963142857142857142857142857142857142E03,2.54981571428571428571428571428571428571E03,7,8,7.606557377049,36.888112753,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,174,192,182.6072815534,0.90625
"670707455126144",39,145,3813,2017,2017,2,391707,"375549768489998","530816288126144","539092538126144","",0.09375,0.25,0.25,0.25,0.125,18,192,183.0733009709,,,,,,,,,,,,,6,24,22.8932038835,,,,,,,,,,,6,24,22.8932038835,,,,,,,,,,,10,40,38.1553398058,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,8,7.62598664238,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,18,192,183.0733009709,0.09375
"670708600126144",39,145,3813,2017,2017,2,391807,"375549768489998","530816288126144","668295616126144","",0.09375,0.25,0.25,0.25,0.125,18,192,182.6072815534,,,,,,,,,,,,,6,24,22.8349514563,,,,,,,,,,,6,24,22.8349514563,,,,,,,,,,,10,40,38.0582524272,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,8,7.606557377049,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,18,192,182.6072815534,0.09375
"670707457126144",39,145,5581,2017,2017,1,391707,"375549539489998","530825347126144","539092539126144","",0.75,0.75,0.75,0.75,0.75,144,192,191.0066666667,,,,1.54461022343333333333333333333333333334E03,1158.457667575,1.16448224586090346824324983345152614847E03,28985.304984341004,21738.978738255753,2.18520326572119532198143386147101560565E04,14231.784747311432964,10673.838560483574723,1.07293480346910690309288402598226866238E04,18,24,23.6,25,3.923206302405,2.94240472680375,2.99227599335974576271186440677966101694E00,1.18665519072884123703367029316687508234E02,8.8999139304663092777525271987515631176E01,9.0507599292877721468669768122897252043E01,5.9332759536442061851683514658343754117E01,4.4499569652331546388762635993757815588E01,4.52537996464388607343348840614486260215E01,18,24,23.6,3,14.5705052013664,10.9278789010248,1.11130971874828474576271186440677966101E01,4.40715177739794582358397888539198556146E02,3.30536383304845936768798416404398917109E02,3.36138694886284003493693304818032797059E02,2.20357588869897291179198944269599278073E02,1.65268191652422968384399208202199458555E02,1.6806934744314200174684665240901639853E02,30,40,39.3333333333,7,242.853778509524,182.140333882143,1.85227458185230169491525423728813559321E02,7.34561668805886873777009007191175122315E03,5.50921251604415155332756755393381341736E03,5.60258899936693378304498395315303059389E03,3.67280834402943436888504503595587561157E03,2.75460625802207577666378377696690670868E03,2.80129449968346689152249197657651529695E03,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.1,4178.13,2089.065,1.05,17037.405,8518.7025,6,8,7.933333333333,35.5847952582,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,144,192,191.0066666667,0.75
"670708602126144",39,145,5581,2017,2017,1,391807,"375549539489998","530825347126144","668295617126144","",0.75,0.75,0.75,0.75,0.75,144,192,191.0066666667,,,,1.54461022343333333333333333333333333334E03,1158.457667575,1.16448224586090346824324983345152614847E03,28985.304984341004,21738.978738255753,2.18520326572119532198143386147101560565E04,14231.784747311432964,10673.838560483574723,1.07293480346910690309288402598226866238E04,18,24,23.6,25,3.923206302405,2.94240472680375,2.99227599335974576271186440677966101694E00,1.18665519072884123703367029316687508234E02,8.8999139304663092777525271987515631176E01,9.0507599292877721468669768122897252043E01,5.9332759536442061851683514658343754117E01,4.4499569652331546388762635993757815588E01,4.52537996464388607343348840614486260215E01,18,24,23.6,3,14.5705052013664,10.9278789010248,1.11130971874828474576271186440677966101E01,4.40715177739794582358397888539198556146E02,3.30536383304845936768798416404398917109E02,3.36138694886284003493693304818032797059E02,2.20357588869897291179198944269599278073E02,1.65268191652422968384399208202199458555E02,1.6806934744314200174684665240901639853E02,30,40,39.3333333333,7,242.853778509524,182.140333882143,1.85227458185230169491525423728813559321E02,7.34561668805886873777009007191175122315E03,5.50921251604415155332756755393381341736E03,5.60258899936693378304498395315303059389E03,3.67280834402943436888504503595587561157E03,2.75460625802207577666378377696690670868E03,2.80129449968346689152249197657651529695E03,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.1,4178.13,2089.065,1.05,17037.405,8518.7025,6,8,7.933333333333,35.5847952582,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,144,192,191.0066666667,0.75
"670707458126144",39,145,5581,2017,2017,2,391707,"375549539489998","530825348126144","539092539126144","",0.25,0.25,0.25,0.25,0.25,48,192,191.0066666667,,,,69.973953075,17.49348826875,1.75844634442082738493108196326572740541E01,1159.27247538414,289.818118846035,2.91325322772887314516302211018159590709E02,569.20278541361274,142.300696353403185,1.43040733481487671427504385609916359038E02,6,24,23.6,7,3.2954932940202,0.82387332350505,8.37837278140728813559322033898305084742E-01,80.393558907622779,20.09838972690569475,2.04390404002430794067796610169491525423E01,40.1967794538113895,10.049194863452847375,1.02195202001215397033898305084745762711E01,6,24,23.6,1,14.5705052013664,3.6426263003416,3.70436572916094915254237288135593220337E00,355.447474387333328,88.861868596833332,9.03680019628813545762711864406779661015E01,177.723737193666664,44.430934298416666,4.51840009814406772881355932203389830507E01,10,40,39.3333333333,5,520.40095394898,130.100238487245,1.32305327275164406779661016949152542372E02,12695.1812715853671,3173.795317896341775,3.22758845887763570338983050847457627117E03,6347.59063579268355,1586.8976589481708875,1.61379422943881785169491525423728813558E03,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.1,4178.13,2089.065,0.9,14603.49,7301.745,2,8,7.933333333333,28.7,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,48,192,191.0066666667,0.25
"670708603126144",39,145,5581,2017,2017,2,391807,"375549539489998","530825348126144","668295617126144","",0.25,0.25,0.25,0.25,0.25,48,192,191.0066666667,,,,69.973953075,17.49348826875,1.75844634442082738493108196326572740541E01,1159.27247538414,289.818118846035,2.91325322772887314516302211018159590709E02,569.20278541361274,142.300696353403185,1.43040733481487671427504385609916359038E02,6,24,23.6,7,3.2954932940202,0.82387332350505,8.37837278140728813559322033898305084742E-01,80.393558907622779,20.09838972690569475,2.04390404002430794067796610169491525423E01,40.1967794538113895,10.049194863452847375,1.02195202001215397033898305084745762711E01,6,24,23.6,1,14.5705052013664,3.6426263003416,3.70436572916094915254237288135593220337E00,355.447474387333328,88.861868596833332,9.03680019628813545762711864406779661015E01,177.723737193666664,44.430934298416666,4.51840009814406772881355932203389830507E01,10,40,39.3333333333,5,520.40095394898,130.100238487245,1.32305327275164406779661016949152542372E02,12695.1812715853671,3173.795317896341775,3.22758845887763570338983050847457627117E03,6347.59063579268355,1586.8976589481708875,1.61379422943881785169491525423728813558E03,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.1,4178.13,2089.065,0.9,14603.49,7301.745,2,8,7.933333333333,28.7,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,1,24,48,192,191.0066666667,0.25
"670707473126144",39,147,4936,2017,2017,1,391707,"375549672489998","530827292126144","539092537126144","",1,1,1,1,1,192,192,191.8228782288,,,,0,0,0,0,0,0,0,0,0,24,24,23.9778597786,0,0,0,0,0,0,0,0,0,0,24,24,23.9778597786,0,0,0,0,0,0,0,0,0,0,40,40,39.963099631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,8,7.992619926199,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,6,6,24,192,192,191.8228782288,1
