"TRE_CN","PREV_TRE_CN","PLT_CN","STATECD","SPCD","DIA","DIAHTCD","TREE_SIZE","TREECLCD","SUBPTYP","VOLCFSND","VOLCFNET","VOLCSNET","VOLBFNET","REGIONAL_DRYBIOT","REGIONAL_DRYBIOM","REGIONAL_DRYBIOSL","DRYBIO_BG","DRYBIO_AG","DRYBIO_WDLD_SPP","DRYBIO_SAPLING","DRYBIO_STUMP","DRYBIO_BOLE","DRYBIO_SAWLOG","DRYBIO_TOP","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"167752669010661","","76389706010538",39,316,9.89,1,"SMALL",3,1,11.035184,8.711987,,,577.39357,512.009072,,9.88931219627872327360131168662529525443E01,5.08306827876930353525387021137404824965E02,,,2.30359895800218425452425782449801404427E01,372.94331283456,,1.12327525462348510980144442892424684522E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"167752664010661","66289242010538","76389706010538",39,316,6.12,1,"SMALL",3,1,2.26739,1.889492,,,184.200064,163.341105,,2.32895822029267998852312601336903816337E01,1.16939034408322496426458466835912179721E02,,,6.33600356817069237499502368800134084891E00,76.6283496576,,3.39746811825518040514634431479108388717E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"167758164010661","66254781010538","76389226010538",39,975,6.4,1,"SMALL",2,1,3.382755,3.246078,,,204.897897,181.695099,,3.28820725096883044646895596689382948881E01,1.65552044366931460896419316076890296054E02,,,1.0606618125879510436356053337676972737E01,109.8902845872,,4.50551416538519504600632627392133233165E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"167745841010661","66280003010538","76389958010538",39,901,17.4,1,"LARGE",2,1,51.220067,43.459451,36.940533,211.365505,2826.213778,2556.775231,2.1732589257590511900391930859872113893E03,5.41482014797988057172734809407353280914E02,2.82840768998109322134442556488483768611E03,,,1.49172503560171269577277800307513583706E02,2248.4789891928,1.62206042009066966712954759882859337588E03,4.30756197228121951767147764577324102408E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"167745844010661","66280007010538","76389958010538",39,901,1.4,1,"SAPLING",2,2,,,,,5.884762,,,9.31454697604264924103104555522696951313E-01,3.66271583979726922702122017290568700314E00,,3.66271583979726922702122017290568700314E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"167746786010661","66265608010538","76389604010538",39,602,6.34,1,"SMALL",3,1,2.391906,2.046683,,,200.354896,177.666552,,2.5068602960511452796667878874679329851E01,1.26142713679906164726089223540636199837E02,,,8.68081847998937828029925513058173936585E00,83.5081357968,,3.39537594031167864457899684100544604708E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"167759921010661","66273363010538","76388880010538",39,531,7.09,1,"SMALL",2,1,4.340136,4.074413,,,383.414714,339.996533,,4.70493755666889414967639871874930882316E01,2.38245139926745685693119256623901419758E02,,,1.32715615574207333067544472158895461669E01,162.54885673728,,6.24247216320449523863648094080118735914E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"167759942010661","66273403010538","76388880010538",39,403,5.1,1,"SMALL",2,1,1.247073,1.221879,,,133.505619,118.387338,,1.91970923182625442698519523163317633008E01,9.51940989546252204265693746517253704177E01,,,6.98786038776636522090444196445122108778E00,58.8299205312,,2.93763180356588552056649326872741493299E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"167747665010661","66281381010538","76389324010538",39,316,5.39,1,"SMALL",2,1,1.627035,1.561296,,,136.138383,120.721966,,1.75368089104156010179919362623970251319E01,8.73138698566749817911704452526226366079E01,,,4.96199764956975152295237423165622860878E00,54.9870145344,,2.73648576727052302682180710209664079991E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"167750260010661","66285613010538","76388976010538",39,316,16.2,1,"LARGE",2,1,45.71111,39.647391,33.303808,177.051483,1893.128576,1712.646187,1.43862277807334399380781449150084049667E03,3.75553284835370367366721966930784315229E02,1.95862344556938099628649753161153966887E03,,,7.39876907689997105177067223413093677558E01,1544.8453597824,1.20257051665897714418135921612737598703E03,3.39790395017981285768790809270230301117E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"167751655010661","66260714010538","76389018010538",39,806,2,1,"SAPLING",2,2,,,,,13.982441,,,2.59908009772421705042846806143699692393E00,1.13632500370427180745343294866794432838E01,,1.13632500370427180745343294866794432838E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"167751654010661","66260712010538","76389018010538",39,806,2.1,1,"SAPLING",2,2,,,,,15.739709,,,2.90453569407314144063540220252096712395E00,1.28352016152721265653915760574756946207E01,,1.28352016152721265653915760574756946207E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"167751653010661","66260710010538","76389018010538",39,806,1.2,1,"SAPLING",2,2,,,,,4.048454,,,8.34262193493380548577017730764086686441E-01,3.06040127091272871615395061342199892389E00,,3.06040127091272871615395061342199892389E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"167761137010661","66275296010538","76390226010538",39,951,12.6,1,"LARGE",2,1,27.883454,25.630245,18.86386,97.064323,1154.461419,1036.903747,7.63161144845998155694571003905737147655E02,1.62897065750435271229071803553819719983E02,8.44057705194921535362351798793164045522E02,,,2.92636936427493362150154111520737554615E01,644.46915696384,4.36010772788616240740236014820536556504E02,1.7032485458833219914733638764109029006E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"167753742010661","66243604010538","76389072010538",39,316,19.5,1,"LARGE",2,1,69.319701,56.456251,47.987814,283.896419,2943.397788,2662.787443,2.26336935720757657110458857779982592185E03,5.56496884506510442722801206766695401616E02,2.91343791212791625252405744687436226195E03,,,1.02804098389700433000960659788736853276E02,2342.71752384384,1.74005077042468504048615594289785834691E03,4.67916289894375819523096787085625408677E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"167753978010661","66277504010538","76389288010538",39,693,5.3,1,"SMALL",2,1,1.60277,1.554687,,,142.632401,126.480597,,1.67515871846455920642991446043666225835E01,8.33037120257304580887662039796492054477E01,,,5.90284344900685436446197593207511530588E00,52.1667015168,,2.52341670599236037243042280475740901418E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"167753973010661","66277494010538","76389288010538",39,837,7.9,1,"SMALL",2,1,5.66767,5.384286,,,365.550114,324.154934,,6.65469655998797323394206015039997863071E01,3.38812008164988742550764435172182395199E02,,,1.77266793566638797982723894463289782211E01,237.307609968,,8.37777188403248627524920457258534169782E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"167748712010661","66257013010538","76389346010538",39,403,9.8,1,"SMALL",2,1,13.806485,12.969728,,,739.491678,655.751064,,1.73061320462794612000744010692609219063E02,8.89221443683609054631698969982590980162E02,,,4.88951344992056295063217725753891588584E01,651.312645984,,1.89013663200403425125377197407201821304E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"167748708010661","66257005010538","76389346010538",39,701,1.1,1,"SAPLING",3,2,,,,,3.277925,,,4.91274820449880171741300027416350822478E-01,1.71447423710895855019882785658601706287E00,,1.71447423710895855019882785658601706287E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"167748706010661","66257001010538","76389346010538",39,701,1.4,1,"SAPLING",3,2,,,,,5.884762,,,8.399535300143154567506356055709368194E-01,3.30291006850892665574738587057399564909E00,,3.30291006850892665574738587057399564909E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"167749166010661","66257515010538","76389372010538",39,221,5.2,1,"SMALL",2,1,1.338315,1.311278,,,92.82949,78.163393,,1.34341698842560993124742219845457968687E01,5.64861211447031229063956905025290395949E01,,,4.55712357666606198140506797724828375622E00,43.42564512,,8.50335244803706092499062252528075583871E00,"",2019-06-13,"126144","",2019-06-13,"126144"
"167749816010661","66258517010538","76390032010538",39,541,5.2,1,"SMALL",2,1,1.876224,1.819368,,,167.573257,148.597131,,2.38722668624514682430612709691196639879E01,1.18548878657525091827200459705312050469E02,,,1.00722487764054704538188521544625888453E01,73.758117888,,3.4718511993119621373381607550849461624E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"167749812010661","66258509010538","76390032010538",39,823,20.7,1,"LARGE",2,1,70.907028,60.879771,51.747806,319.522004,3932.175961,3557.299938,3.02370498528051342374464582003766078555E03,6.95810200983051012392800163172092867561E02,3.64675298271517370859098876015408691568E03,,,1.27380214194375043444189281886853508991E02,2948.55247185408,2.26211055798589785175714746924324794773E03,5.70820296666718665146799478267233406685E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"167749813010661","66258511010538","76390032010538",39,823,26.4,1,"LARGE",2,1,137.222281,112.018189,95.215461,655.098044,6550.954962,5977.538039,5.08090735182677323055097775237198308928E03,1.31576914884903628811079033605344149179E03,6.92229249618886197914145328177269034744E03,,,2.17460330619680603614791241565039962331E02,5706.16351084416,4.09676574254958208020628365328732639409E03,9.98668654725021375526662040207650385107E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"167749814010661","66258513010538","76390032010538",39,823,27.7,1,"LARGE",2,1,152.639762,124.603887,105.913304,745.943467,7235.284837,6601.967283,5.61167219319918191637151736686994363186E03,1.45783741294393132577312584621464852577E03,7.67469047517949313861364929645099124307E03,,,2.36098470391056398404556801198401364828E02,6347.27417356032,4.63176648677937062546793276556441391654E03,1.09131783122811674020909249525258987825E03,"",2019-06-13,"126144","",2019-06-13,"126144"
"167750219010661","66259038010538","76388974010538",39,316,8.1,1,"SMALL",2,1,6.938123,6.447549,,,358.975186,318.324557,,6.53048669223541539815652423257967939825E01,3.3287768856052517379824279821667003084E02,,,1.6245275368860920195006980847296735355E01,234.47969480832,,8.2152718383344253603235817369373295485E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"167752873010661","66242593010538","76389274010538",39,972,6.2,1,"SMALL",2,1,2.82134,2.707346,,,189.983493,168.469614,,2.77813415239771517444932336916073459705E01,1.3960424881129614536147510090962598845E02,,,9.15473669968834089941891972940583738482E00,91.8285229056,,3.8620989206007804462056181180220151065E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"167752872010661","66242591010538","76389274010538",39,316,11,1,"LARGE",2,1,17.343745,15.591852,11.475603,42.628337,749.933278,673.568309,4.95746272313598602654771222815609075817E02,1.51975237639383393925963448305853317349E02,7.84110566234090947379294665147792567282E02,,,3.41641697099594862933508104112666706783E01,586.1464310208,4.08497469415413566919238479080029236288E02,1.63799965503331461085943854736525896604E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"167755254010661","","76389444010538",39,316,14.46,1,"LARGE",3,1,30.84098,23.622878,,,1437.990716,1291.561534,,2.5757928857891665065014370909394575627E02,1.33968982519570848557213320572121308421E03,,,5.27690146404048574708065852553721664596E01,1042.2968255232,,2.44623985032103628101326620465840917752E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"167755255010661","","76389444010538",39,316,8.2,1,"SMALL",3,1,6.067329,4.929705,,,369.614657,327.759205,,5.69202656774775908871845912181525965683E01,2.90302558074529889571347801123565708932E02,,,1.41030468694297623294596335142351926793E01,205.05048011136,,7.11490310937401272418881676093305162527E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"167758090010661","66254725010538","76389222010538",39,975,9.6,1,"SMALL",2,1,10.863001,9.985183,,,537.904446,476.991727,,9.42062763354207765247477272859593717153E01,4.83666839873363166983020880275192636399E02,,,2.53994435899424886008033502881432756465E01,352.88936720544,,1.05378029077980678382217529987049360752E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"167751716010661","66260800010538","76389020010538",39,931,5.6,1,"SMALL",2,1,1.923329,1.845619,,,163.009287,144.549988,,1.86622986085012631481794151767966071593E01,9.31651191654051132618226338419088497214E01,,,6.05620051963270497582067946254906474275E00,59.407786152,,2.77011324937724082860019543793597849787E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212646731010661","66270286010538","109828623010661",39,975,5,1,"SMALL",3,1,1.103621,0.944336,,,113.850486,100.957968,,1.17988358224830640169269435074222568192E01,5.84195708304605461005928128595314238372E01,,,4.2285246686232613642331011388627049091E00,35.85161377824,,1.83394323835972847363597117206687189281E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212647208010661","66273583010538","109827987010661",39,541,5.4,1,"SMALL",2,1,2.109339,2.045419,,,182.800393,162.099934,,2.64263838232177811282965639532708033694E01,1.31591410369190079699951466115222765762E02,,,1.09733567233148327745574959653361190349E01,82.922334768,,3.76957188778752469253939701498866467269E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212647213010661","66273589010538","109827987010661",39,316,8.1,1,"SMALL",2,1,6.938123,6.447549,,,358.975186,318.324557,,6.53048669223541539815652423257967939825E01,3.3287768856052517379824279821667003084E02,,,1.6245275368860920195006980847296735355E01,234.47969480832,,8.2152718383344253603235817369373295485E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212647216010661","66273595010538","109827987010661",39,901,10.4,1,"SMALL",2,1,11.929441,10.965446,,,694.935759,616.240692,,1.37357519868768365261345506346853434648E02,7.07313900662692975801228412293114537391E02,,,4.79324996591935673013141080360735648186E01,523.6833727944,,1.35698028209099408499914304257040972572E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"212653780010661","66324517010538","109827799010661",39,802,5.6,1,"SMALL",2,1,2.004946,1.923938,,,130.554989,115.77084,,2.71023087303805244914567397150780363586E01,1.35298972302012612611225148950395491108E02,,,8.68599750953176708000066571548830796588E00,86.27491152384,,4.03380632686408455312244832349071831422E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212653794010661","66324539010538","109827799010661",39,316,5.5,1,"SMALL",2,1,1.615378,1.55011,,,142.845327,126.669411,,1.72713160715952607005604455145220155576E01,8.61141995150402903333137940748799934583E01,,,4.85675013907372970827746556709061238967E00,54.59305642752,,2.66643929484465606250363285077893810686E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212653796010661","66324543010538","109827799010661",39,743,6.3,1,"SMALL",2,1,3.839026,3.722692,,,187.714442,166.457512,,3.20683722480570338526669262310668140145E01,1.61303609810368498090689423051543053574E02,,,7.97532590356842180393873579092414823309E00,106.592491759104,,4.67357921476960762867506872606189053411E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212653892010661","66324709010538","109827681010661",39,452,8.1,1,"SMALL",2,1,6.672654,6.268251,,,293.635904,260.384345,,5.27636584913972537367538693172441002204E01,2.68951542302294476759076204867712866575E02,,,1.34137855544478371877092334278643620539E01,189.449992368,,6.60877643798466395713669714398485045208E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658484010661","66286465010538","109828247010661",39,762,5.63,1,"SMALL",3,1,1.988245,1.537303,,,165.135306,146.435255,,2.05342264148207196633920541205625557865E01,1.02547330575017210697428083016556314672E02,,,7.59009407774329899274212634109316481967E00,65.50214300448,,2.94550934927939117046859566754631498528E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212653896010661","66324717010538","109827681010661",39,544,6.1,1,"SMALL",3,1,2.979628,2.432349,,,182.770386,162.073325,,3.4329831173790793163029179120070234662E01,1.72338021125299143362951179746502979754E02,,,1.30331252291348257889504718106614266794E01,112.82158807296,,4.64833078232043175740007079358415530754E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212653888010661","66324701010538","109827681010661",39,972,3.9,1,"SAPLING",2,2,,,,,70.684302,,,8.70804368447718641090058613915656083175E00,4.21789060939382493364768820001263992617E01,,4.21789060939382493364768820001263992617E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658452010661","66286443010538","109828247010661",39,136,10.8,1,"LARGE",2,1,13.899567,13.343584,11.223289,47.167873,541.076639,456.683048,3.84116128703118442541374191521558226036E02,1.20931137224798079074114486779725490244E02,5.28457471766106380648162412207934720179E02,,,2.59257320393863072935576585741775532246E01,428.913505665216,3.5658919507281255983555676344776798297E02,7.36182340615040733546047536337571669541E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658458010661","66286477010538","109828247010661",39,136,10.1,1,"LARGE",2,1,11.746708,11.27684,9.48495,36.884353,461.111496,389.190344,3.27347994058867555095221711046711667453E02,1.02812878058758739841011924872498248522E02,4.4820026691847184370252872598360422284E02,,,2.26553781605380074463448692536237039539E01,362.480479305984,3.01358245858756153335467359297609366566E02,6.30644094519498362561838567299805188859E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658459010661","66286479010538","109828247010661",39,136,7.3,1,"SMALL",2,1,5.337261,5.177143,,,208.575835,175.623015,,4.83949611795564866036072414463775208869E01,2.07943526255400862960452525579826030659E02,,,1.21604470376660064098266461789547662755E01,164.697456126528,,3.10856230912068565506258794008712643845E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658461010661","66286483010538","109828247010661",39,136,10.3,1,"LARGE",2,1,12.771493,12.260633,10.312419,41.187744,483.202339,407.835603,3.43030545099397151843628302062381281619E02,1.11582417383630458978876054301262350813E02,4.86782015818086575708025925878100878667E02,,,2.43912150300159250922924581038341333902E01,394.103344025664,3.27648801564637480642869700936799190965E02,6.82874567624066506157334677742667452769E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658462010661","66286485010538","109828247010661",39,136,7.7,1,"SMALL",2,1,6.128018,5.944177,,,236.894022,199.467222,,5.51983060335513065287111677233638232939E01,2.37825569304556684516298826659928865907E02,,,1.35770116491417887184496721398982246898E01,189.098673588864,,3.51498840665508957978491545200306412171E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658463010661","66286487010538","109828247010661",39,136,7.9,1,"SMALL",3,1,5.782711,4.848132,,,251.843669,212.054981,,5.1928808838128522205945707286595142E01,2.24020674342570900709069334400919711328E02,,,1.26419890777263581154655098395101873196E01,178.443173608128,,3.29355116567165425936038245614095240078E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658465010661","66286491010538","109828247010661",39,136,6.2,1,"SMALL",2,1,3.44802,3.37906,,,141.249446,118.933498,,3.19795552343499721456188630936097399244E01,1.36120138237436958661796544201314798319E02,,,8.5727724863284039948921258794372196146E00,106.39916666496,,2.11481990861485546669044183218775787037E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658466010661","66286493010538","109828247010661",39,136,10,1,"LARGE",2,1,11.647206,11.181318,9.404607,35.967827,450.290714,380.057317,3.19666223951364141508183561186615030536E02,1.02035988663591214434383053976985231271E02,4.44647689398935070829897390950062590129E02,,,2.2575874056210308257014945638293546797E01,359.410041813888,2.98805567610897171935730781450804920645E02,6.26617735288367625728824453117690433324E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658467010661","66286495010538","109828247010661",39,136,9.8,1,"LARGE",2,1,11.055848,10.613614,8.927111,32.638079,429.09556,362.168045,3.04619551678438183261610983779888735354E02,9.70395396393806376363661183685090917797E01,4.22549235385093938446832307541334549663E02,,,2.16483555975177090034448691279003591032E01,341.161888264704,2.8320266754142014995864472076300599771E02,5.97389915228722294433874384134341905595E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658468010661","66286497010538","109828247010661",39,136,8.4,1,"SMALL",2,1,7.616972,7.388462,,,291.565747,245.501381,,6.79225219705836917462009717881792705036E01,2.9386163315947521706693372820230379779E02,,,1.61317651067342469306057270631030515981E01,235.044887590656,,4.26849804620849701363280011392007461918E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658469010661","66286499010538","109828247010661",39,136,10.7,1,"LARGE",2,1,13.931794,13.374522,11.24931,46.946098,529.197004,446.656321,3.75682616424610165507223360954507383516E02,1.21309210222059616484430665248825426017E02,5.29937534004106808403493289937667930986E02,,,2.61063281205962416121597895216187497534E01,429.907967978112,3.57415940908635700059378944498409588179E02,7.39232379053985667913335004160491812333E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658471010661","66286503010538","109828247010661",39,136,10.4,1,"LARGE",2,1,13.157737,12.631428,10.624294,42.989531,494.473538,417.348794,3.51032067633321901530056617509912576789E02,1.14857108611930628828960063043945130178E02,5.01243857199123672285734737430312149399E02,,,2.50078426931748266373572813782463067804E01,406.022079917376,3.37557773454547240348666661667318795307E02,7.02139345885728456483774560520658426191E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658472010661","66286505010538","109828247010661",39,136,9.5,1,"LARGE",2,1,10.385913,9.970476,8.386168,29.377674,398.410133,336.268729,2.8283564942541078279512432505729917007E02,9.14332218924036633767039981048835473035E01,3.97653059349492987533981839720771324559E02,,,2.06579882824280107414709109169649304912E01,320.489001877824,2.66041852515387826603521305003562348649E02,5.6506069189240976792510928803806394068E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658473010661","66286507010538","109828247010661",39,136,10.1,1,"LARGE",3,1,11.746708,11.27684,9.48495,36.884353,461.111496,389.190344,3.27347994058867555095221711046711667453E02,1.02812878058758739841011924872498248522E02,4.4820026691847184370252872598360422284E02,,,2.26553781605380074463448692536237039539E01,362.480479305984,3.01358245858756153335467359297609366566E02,6.30644094519498362561838567299805188859E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658475010661","66286511010538","109828247010661",39,136,9.9,1,"LARGE",2,1,11.28381,10.832457,9.11118,34.288241,439.618928,371.050047,3.12090208825704085416632625451455750067E02,9.89454308838281912279057583835315064119E01,4.31015718599437331450223388233705820396E02,,,2.19821903824289241602318157056824931371E01,348.19635060288,2.89042051840739567582413236143415824696E02,6.08371776141284072899915725280233272592E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658464010661","66286489010538","109828247010661",39,136,6.2,1,"SMALL",3,1,2.610176,2.293791,,,141.249446,118.933498,,2.42087538829167675637504601464683779435E01,1.03043926063085553741571527008895265983E02,,,6.48965058128280236940955956157038652464E00,80.544936296448,,1.60093391853547513721619674473248794585E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658352010661","66334841010538","109827883010661",39,762,14.5,1,"LARGE",2,1,39.778129,34.956538,28.314796,152.694395,1651.515022,1483.34287,1.20150773403546197852888063457542620496E03,3.23717647276505809909998146147797148154E02,1.68379877972357250023009934392769768612E03,,,7.84231307587303637704325508960193824766E01,1310.478685578816,9.33014152805704469987590975506549302426E02,2.94896963386026136459666793031678303639E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"212658372010661","66334873010538","109827883010661",39,316,15.2,1,"LARGE",2,1,38.838893,33.686795,28.296908,143.012371,1626.713411,1471.629849,1.23616908189713185834390003560742421474E03,3.21971454000525464444488863012022815057E02,1.67667395264934098548953632091883688211E03,,,6.48397762058241816143342550400932752241E01,1312.59301360512,1.01984123830780483914309467360156311858E03,2.9924116283839680387520206587874360689E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"212663484010661","66288484010538","109828927010661",39,951,6.3,1,"SMALL",2,1,3.483064,3.377517,,,187.714442,166.457512,,2.42196199414282305669484320550726098783E01,1.21824459768900806695716181494064008895E02,,,5.93004626575355036140433955818155498331E00,80.50391890944,,3.53904945937072563343118419358824539114E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"212648344010661","66285108010538","109828417010661",39,403,15.5,1,"LARGE",2,1,46.265352,41.124757,34.544796,190.388729,2490.652261,2253.204643,1.89269190669473932697036969726046040831E03,5.33859163348410623300388997722558495111E02,2.78138594794545763376768357326287611891E03,,,1.25105432405043299022407542084965560285E02,2182.5402213888,1.7053110589007420179099561296993632163E03,4.73740294151614334745276031177910558622E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"212660810010661","66280918010538","109828931010661",39,541,5.9,1,"SMALL",3,1,2.493621,2.035609,,,223.799212,198.456015,,3.01921528057030464664479883040702021248E01,1.51246669468959575559661277450322764961E02,,,1.20723238195223173984842119499272575844E01,98.029228752,,4.11451168974372581611770655003955073772E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"224935741010661","66323257010538","144953405010661",39,762,10.1,1,"SMALL",2,1,14.814951,13.468137,,,681.416356,604.252237,,1.28824933512843942817021880909295675144E02,6.62672716719327192609484051691505861889E02,,,3.68144179619102587339379135719667070885E01,488.074175469504,,1.37784123287912933875546138119539154801E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"224935742010661","66323259010538","144953405010661",39,762,5.2,1,"SMALL",2,1,1.721668,1.634715,,,136.193015,120.770412,,1.83577246656988431253487053466630334991E01,9.11638465823811698185825259511421436283E01,,,7.01813300961263090427523524341733484194E00,56.719842646272,,2.74258709264965389143072907077248087864E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"224935756010661","66323283010538","144953405010661",39,130,7.5,1,"SMALL",2,1,5.54518,5.378824,,,222.473194,187.324736,,5.01096117148791576388287759747954275303E01,2.15613793161781356320310788236562850774E02,,,1.24559973142945527332470651512247067308E01,171.11343060864,,3.20443652388468035870637230853381440426E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"224935760010661","66323291010538","144953405010661",39,129,17.9,1,"LARGE",2,1,48.475075,45.08182,41.587979,222.004388,1608.330942,1357.227194,1.2520420879702932579030748980409397846E03,342.197967880386837530353321093164657,1.51589996490949075650201499339262499274E03,,,4.97816022964222853516609542674454023195E01,1255.915511136,1.13331082452011584419880977615174094571E03,2.10202851477068471150354039125179590416E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"224935763010661","66323297010538","144953405010661",39,129,17.5,1,"LARGE",2,1,45.183106,42.020288,38.763716,206.723414,1521.733234,1284.149719,1.18462812555677400402396099712595972688E03,3.19338637896705709599353843162214090464E02,1.41397174392149471566920114339706708065E03,,,4.68993737480236762308236504346984001389E01,1170.62559813888,1.05634705022390260588577554347542733262E03,1.96446772034591039438377492962368680507E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"224935769010661","66323309010538","144953405010661",39,129,14.4,1,"LARGE",2,1,26.902697,25.288535,22.60795,116.418167,933.663373,788.036675,7.04504778413073355178542371078435346294E02,1.92329631756418401636246217683840457816E02,8.47743096750369287711946296803155785067E02,,,3.0647568073529045653995497835982884031E01,697.00798717056,6.10600463783433319595211780143215742542E02,1.20087541506280242057950798967172901036E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"224994449010661","66370170010538","144953407010661",39,403,13.2,1,"LARGE",2,1,30.524751,27.441443,22.227568,106.339571,1627.51827,1461.789683,1.18404959901638350432227634676500065977E03,3.61086400004256957314118263517809601944E02,1.87347609210815447258972913862701205257E03,,,9.04026161206463180144398336742389001558E01,1439.9868135744,1.0956119738499454893899270063515648197E03,3.43086662413108154575289304952773152411E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"224994440010661","66370152010538","144953407010661",39,602,14.57,1,"LARGE",3,1,29.914764,22.821573,,,1464.166934,1315.072253,,2.57803399264944239105528883535624493484E02,1.34111313042876701431918222530743654422E03,,,6.14366089531990723955406607909712143555E01,1044.4081725792,,2.35268348896367941923641564516465329859E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"224994450010661","66370172010538","144953407010661",39,693,5.1,1,"SMALL",2,1,1.156957,1.122248,,,129.927737,115.214619,,1.22878692661178345473158454400397758594E01,6.09328029197177489935840752564714925314E01,,,4.40075046616123147483883547650463791512E00,37.65645132288,,1.88756011306765175187452397799668546162E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"224994448010661","66370168010538","144953407010661",39,403,3.3,1,"SAPLING",2,2,,,,,47.128762,,,7.8714799549113734389367739427128410568E00,3.74250461119582314329464003846436349792E01,,3.74250461119582314329464003846436349792E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"224959522010661","","144953413010661",39,531,2.39,1,"SAPLING",2,2,,,,,21.543114,,,3.16753857552717406109022780903981790842E00,1.43553652267966438209868204288536870281E01,,1.43553652267966438209868204288536870281E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"224994180010661","66333373010538","144953419010661",39,972,5.1,1,"SMALL",2,1,1.471609,1.41215,,,119.345689,105.830891,,1.56297416436759537133540174718433740517E01,7.75044026458052605919660518101370722098E01,,,5.59760128747832779390772849530580107786E00,47.89769427456,,2.40091070837669327980583233148312711319E01,"",2019-06-13,"126144","",2019-06-13,"126144"
