"CN","STATECD","INVYR","UNITCD","COUNTYCD","PLOT","LAT","LON","CONGCD","ECOSUBCD","HUC","EMAP_HEX","FIPSCOUNTY","ROADLESSCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","ALP_ADFORCD","FVS_VARIANT","FVS_LOC_CD","FVS_REGION","FVS_FOREST","FVS_DISTRICT"
"16232895020004",39,2013,6,83,2625,40.339065,-82.640911,3907," 221Fa",5040003,4999,39083,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232866020004",39,2013,6,83,2858,40.526409,-82.252353,3907," 221Ee",5040003,4998,39083,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232253020004",39,2013,6,83,3272,40.375378,-82.353398,3907," 221Fa",5040003,4999,39083,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232893020004",39,2013,6,83,3561,40.295865,-82.529418,3907," 221Fa",5040006,4999,39083,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232896020004",39,2013,6,83,3775,40.300859,-82.732747,3907," 221Fa",5060001,5139,39083,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232314020004",39,2013,6,83,3921,40.525126,-82.438742,3907," 221Fa",5040003,4998,39083,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232889020004",39,2013,6,83,4076,40.438405,-82.311492,3907," 221Fa",5040003,4998,39083,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232252020004",39,2013,6,83,4202,40.298419,-82.229762,3907," 221Fa",5040004,4860,39083,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232644020004",39,2013,6,91,995,40.330578,-83.966645,3904," 222Ha",5080001,5708,39091,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232641020004",39,2013,6,91,1063,40.515674,-83.944702,3904," 222Ha",5080001,5707,39091,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232642020004",39,2013,6,91,2738,40.453175,-83.969643,3904," 222Ha",5080001,5707,39091,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232646020004",39,2013,6,91,3568,40.31116,-83.895568,3904," 222Hb",5080001,5708,39091,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232392020004",39,2013,6,91,4247,40.340338,-83.627158,3904," 222Hd",5060001,5564,39091,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16233103020004",39,2013,6,91,4887,40.301967,-83.571645,3904," 222Ha",5060001,5564,39091,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232394020004",39,2013,6,91,4945,40.288387,-83.689307,3904," 222Hd",5080001,5564,39091,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232395020004",39,2013,6,91,5211,40.384428,-83.81807,3904," 222Hb",5080001,5708,39091,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232391020004",39,2013,6,91,5610,40.458361,-83.633721,3904," 222Ha",5060001,5564,39091,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232385020004",39,2013,6,95,2195,41.620903,-83.586579,3909," 222Ua",4100009,5847,39095,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232574020004",39,2013,6,95,2676,41.52633,-83.799311,3905," 222Ua",4100009,5848,39095,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232388020004",39,2013,6,95,3286,41.616023,-83.753923,3905," 222Ua",4100009,5847,39095,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232387020004",39,2013,6,95,3933,41.710503,-83.715454,3905," 222Ua",4100001,5847,39095,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232585020004",39,2013,6,95,3987,41.704876,-83.877485,3905," 222Ua",4100001,5993,39095,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16233108020004",39,2013,6,95,4609,41.686397,-83.550672,3909," 222Ua",4100001,5847,39095,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232577020004",39,2013,6,95,5711,41.482507,-83.839532,3905," 222Ua",4100009,5848,39095,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232510020004",39,2013,6,101,948,40.587318,-83.405683,3904," 222Ha",5060001,5563,39101,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232511020004",39,2013,6,101,1324,40.538015,-83.265867,3904," 222Ha",5060001,5420,39101,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232507020004",39,2013,6,101,1997,40.680621,-83.187769,3904," 222Ha",4100011,5420,39101,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16233098020004",39,2013,6,101,2206,40.597468,-83.070339,3912," 222Ha",5060001,5420,39101,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232509020004",39,2013,6,101,3147,40.608875,-83.234939,3904," 222Ha",4100011,5420,39101,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232698020004",39,2013,6,101,3155,40.68424,-83.345619,3904," 222Ha",4100011,5420,39101,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232508020004",39,2013,6,101,3438,40.646961,-83.166803,3904," 222Ha",5060001,5420,39101,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232346020004",39,2013,6,101,4025,40.528524,-83.097585,3904," 222Ha",5060001,5279,39101,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232342020004",39,2013,6,101,4575,40.686338,-82.862976,3904," 222Ha",5060001,5278,39101,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232344020004",39,2013,6,101,5792,40.667989,-83.025531,3904," 222Ha",5060001,5278,39101,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232260020004",39,2013,6,107,1740,40.631515,-84.499811,3905," 222Ha",4100004,5997,39107,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232296020004",39,2013,6,107,2853,40.600903,-84.561243,3905," 222Ha",4100004,6144,39107,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232261020004",39,2013,6,107,2950,40.540848,-84.586872,3905," 222Ha",5120101,5998,39107,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232582020004",39,2013,6,107,3190,40.610542,-84.710737,3905," 222Ha",4100004,6144,39107,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232583020004",39,2013,6,107,3393,40.539812,-84.756466,3905," 222Ha",5120101,6144,39107,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232556020004",39,2013,6,107,3791,40.691501,-84.520156,3905," 222Ha",4100004,5997,39107,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232640020004",39,2013,6,107,4372,40.691739,-84.689921,3905," 222Ha",4100004,6144,39107,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232584020004",39,2013,6,107,4547,40.454372,-84.789408,3908," 222Ha",5120101,6145,39107,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232559020004",39,2013,6,107,4582,40.370506,-84.654429,3908," 222Ha",5120101,6145,39107,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232558020004",39,2013,6,107,5315,40.459532,-84.61931,3908," 222Ha",5120101,5998,39107,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232297020004",39,2013,6,107,5598,40.377671,-84.458327,3908," 222Ha",5080001,5998,39107,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232419020004",39,2013,6,117,899,40.662007,-82.706554,3912," 221Fa",5040002,5137,39117,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232421020004",39,2013,6,117,1134,40.445955,-82.641551,3912," 221Fa",5040003,5138,39117,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232455020004",39,2013,6,117,1338,40.369811,-82.845665,3912," 222Ha",5060001,5139,39117,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232422020004",39,2013,6,117,1867,40.375075,-82.687696,3912," 221Fa",5040003,5138,39117,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232343020004",39,2013,6,117,2242,40.606307,-82.910527,3912," 222Ha",5060001,5278,39117,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232303020004",39,2013,6,117,2407,40.460082,-82.973606,3912," 222Ha",5060001,5279,39117,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232345020004",39,2013,6,117,3669,40.534843,-82.934111,3912," 222Ha",5060001,5279,39117,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232423020004",39,2013,6,117,3922,40.531689,-82.755253,3912," 221Fa",5040003,5138,39117,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232237020004",39,2013,6,117,3989,40.456653,-82.816517,3912," 221Fa",5060001,5138,39117,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232420020004",39,2013,6,117,4002,40.601605,-82.726388,3912," 221Fa",5060001,5138,39117,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232384020004",39,2013,6,123,2140,41.529629,-82.805829,3909," 222Uc",4100010,5416,39123,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232435020004",39,2013,6,123,3808,41.537234,-83.120958,3909," 222Uc",4100010,5559,39123,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232373020004",39,2013,6,123,5389,41.551881,-83.396896,3905," 222Ua",4100010,5703,39123,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232439020004",39,2013,6,123,5593,41.531184,-83.263691,3905," 222Uc",4100010,5559,39123,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232371020004",39,2013,6,123,5666,41.619003,-83.231476,3905," 222Ua",4100010,5702,39123,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232526020004",39,2013,6,125,1378,40.998714,-84.372594,3905," 222Ub",4100007,5996,39125,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16233123020004",39,2013,6,125,1513,41.157044,-84.63591,3905," 222Ua",4100007,6142,39125,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232636020004",39,2013,6,125,2044,41.079105,-84.507051,3905," 222Ub",4100007,6142,39125,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232519020004",39,2013,6,125,2428,41.003978,-84.685651,3905," 222Ua",4100007,6290,39125,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232635020004",39,2013,6,125,2477,41.153958,-84.486743,3905," 222Ub",4100007,6142,39125,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232518020004",39,2013,6,125,2730,41.227493,-84.602869,3905," 222Ub",4100005,6289,39125,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232634020004",39,2013,6,125,2989,41.216778,-84.465236,3905," 222Ub",4100007,6142,39125,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232293020004",39,2013,6,125,3613,41.21575,-84.783151,3905," 222Ua",4100005,6289,39125,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16233118020004",39,2013,6,125,3889,41.07581,-84.678035,3905," 222Ua",4100007,6290,39125,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232637020004",39,2013,6,125,5110,41.006446,-84.535011,3905," 222Ua",4100007,6142,39125,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16233115020004",39,2013,6,125,5188,41.070849,-84.345197,3905," 222Ub",4100007,6142,39125,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232660020004",39,2013,6,137,1318,40.933623,-84.071111,3905," 222Ua",4100007,5850,39137,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232631020004",39,2013,6,137,1380,41.076401,-84.004937,3905," 222Ua",4100008,5850,39137,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232523020004",39,2013,6,137,2141,41.148942,-84.123927,3905," 222Ua",4100008,5995,39137,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232525020004",39,2013,6,137,2671,40.99968,-84.230274,3905," 222Ua",4100007,5996,39137,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232657020004",39,2013,6,137,3088,40.921376,-83.939434,3905," 222Ha",4100008,5850,39137,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232295020004",39,2013,6,137,3170,41.142926,-84.317825,3905," 222Ub",4100007,5995,39137,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232272020004",39,2013,6,137,3815,41.158182,-83.992665,3905," 222Ua",4100009,5849,39137,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16233116020004",39,2013,6,137,4155,40.942959,-84.233004,3905," 222Ua",4100007,5996,39137,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232659020004",39,2013,6,137,4464,40.99967,-84.046878,3905," 222Ua",4100008,5850,39137,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232528020004",39,2013,6,137,5403,40.946757,-84.371655,3905," 222Ua",4100007,5996,39137,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232531020004",39,2013,6,143,1505,41.372277,-82.860751,3904," 222Uc",4100011,5417,39143,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232437020004",39,2013,6,143,1767,41.374081,-83.037662,3904," 222Uc",4100011,5417,39143,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232306020004",39,2013,6,143,2134,41.303971,-83.229293,3904," 222Uc",4100011,5560,39143,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232440020004",39,2013,6,143,2275,41.363297,-83.210742,3904," 222Uc",4100011,5560,39143,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232438020004",39,2013,6,143,3036,41.439942,-83.152512,3904," 222Uc",4100011,5559,39143,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232443020004",39,2013,6,143,4698,41.309321,-83.40032,3904," 222Ua",4100010,5704,39143,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232532020004",39,2013,6,143,4783,41.306874,-82.894675,3904," 222Uc",4100011,5417,39143,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232375020004",39,2013,6,143,5213,41.451121,-83.324052,3904," 222Uc",4100010,5703,39143,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232534020004",39,2013,6,143,5705,41.299272,-83.038726,3904," 222Uc",4100011,5417,39143,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232436020004",39,2013,6,143,7038,41.451722,-82.996191,3904," 222Uc",4120200,5559,39000,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232442020004",39,2013,6,147,1231,41.217333,-83.275513,3904," 222Ua",4100011,5560,39147,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232501020004",39,2013,6,147,1572,40.998933,-83.044558,3904," 222Ha",4100011,5418,39147,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232537020004",39,2013,6,147,1692,41.070016,-83.005893,3904," 222Ha",4100011,5418,39147,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232692020004",39,2013,6,147,2243,40.993785,-83.206957,3904," 222Ha",4100011,5561,39147,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232536020004",39,2013,6,147,2744,41.148447,-82.965592,3904," 222Ha",4100011,5418,39147,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232538020004",39,2013,6,147,2851,41.074604,-83.175449,3904," 222Ha",4100011,5561,39147,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232444020004",39,2013,6,147,3421,41.150608,-83.305864,3904," 222Ha",4100011,5561,39147,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232694020004",39,2013,6,147,3636,40.997789,-83.371768,3904," 222Ha",4100011,5561,39147,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232445020004",39,2013,6,147,4142,41.079923,-83.34605,3904," 222Ha",4100011,5561,39147,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232441020004",39,2013,6,147,4557,41.167228,-83.119958,3904," 222Ha",4100011,5418,39147,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232244020004",39,2013,6,147,5613,41.222204,-83.082463,3904," 222Uc",4100011,5560,39147,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232533020004",39,2013,6,147,5807,41.232136,-82.900122,3904," 222Uc",4100011,5417,39147,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232535020004",39,2013,6,147,5819,41.219671,-82.94202,3904," 222Uc",4100011,5417,39147,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232649020004",39,2013,6,149,1293,40.230424,-84.073024,3904," 222Hb",5080001,5708,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232667020004",39,2013,6,149,1401,40.371624,-84.168538,3904," 222Ha",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232330020004",39,2013,6,149,2047,40.295824,-84.367352,3904," 222Ha",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232669020004",39,2013,6,149,3300,40.459555,-84.286391,3904," 222Ha",4100004,5852,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232331020004",39,2013,6,149,3419,40.227905,-84.375216,3904," 222Ha",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232645020004",39,2013,6,149,3541,40.366853,-84.014983,3904," 222Ha",5080001,5708,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232328020004",39,2013,6,149,4748,40.207641,-84.207432,3904," 222Hb",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232666020004",39,2013,6,149,4906,40.44914,-84.137196,3904," 222Ha",5080001,5852,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232648020004",39,2013,6,149,5474,40.315063,-84.0519,3904," 222Hb",5080001,5708,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232650020004",39,2013,6,149,5747,40.290897,-84.207492,3904," 222Ha",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232327020004",39,2013,6,149,7046,40.381684,-84.322879,3904," 222Ha",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232242020004",39,2013,6,159,1688,40.32803,-83.321715,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232241020004",39,2013,6,159,1805,40.445781,-83.323757,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232670020004",39,2013,6,159,2160,40.379375,-83.501063,3904," 222Ha",5060001,5564,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232671020004",39,2013,6,159,2749,40.303985,-83.345937,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232656020004",39,2013,6,159,2901,40.378933,-83.337342,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232542020004",39,2013,6,159,3764,40.234014,-83.229415,3904," 222Ha",5060001,5280,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232672020004",39,2013,6,159,3820,40.140515,-83.462299,3904," 222He",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232243020004",39,2013,6,159,4186,40.224526,-83.41744,3904," 222Ha",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232703020004",39,2013,6,159,4468,40.441977,-83.478888,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232553020004",39,2013,6,161,985,40.837716,-84.450999,3905," 222Ha",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232555020004",39,2013,6,161,1667,40.765054,-84.476469,3905," 222Ha",4100007,5997,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16233127020004",39,2013,6,161,2124,40.758819,-84.629795,3905," 222Ha",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232529020004",39,2013,6,161,2222,40.920341,-84.408501,3905," 222Ua",4100007,5996,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232639020004",39,2013,6,161,2462,40.833623,-84.589039,3905," 222Ha",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16233119020004",39,2013,6,161,2496,40.840585,-84.776679,3905," 222Ha",4100007,6291,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16233124020004",39,2013,6,161,4982,40.92013,-84.74291,3905," 222Ha",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232638020004",39,2013,6,161,5263,40.921388,-84.583868,3905," 222Ua",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232514020004",39,2013,6,171,1523,41.586059,-84.739212,3905," 222Je",4100003,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232512020004",39,2013,6,171,1609,41.694871,-84.721813,3905," 222Ji",4100003,6436,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16233120020004",39,2013,6,171,1929,41.528097,-84.634932,3905," 222Je",4100003,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232515020004",39,2013,6,171,2703,41.458509,-84.489237,3905," 222Ub",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16233121020004",39,2013,6,171,3434,41.463196,-84.669478,3905," 222Je",4100003,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232363020004",39,2013,6,171,3513,41.612557,-84.600006,3905," 222Je",4100003,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16233122020004",39,2013,6,171,4250,41.547044,-84.796029,3905," 222Je",4100003,6437,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232362020004",39,2013,6,171,5041,41.620585,-84.460334,3905," 222Je",4100006,6287,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232606020004",39,2013,6,171,5758,41.512443,-84.207352,3905," 222Ua",4100006,6140,39051,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232513020004",39,2013,6,171,5839,41.621408,-84.761697,3905," 222Ji",4100003,6436,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232480020004",39,2013,6,173,1278,41.2465,-83.772037,3905," 222Ua",4100010,5849,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232386020004",39,2013,6,173,1348,41.542838,-83.63286,3905," 222Ua",4100009,5847,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232575020004",39,2013,6,173,1441,41.371935,-83.699336,3905," 222Ua",4100009,5848,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232376020004",39,2013,6,173,1469,41.46101,-83.494008,3905," 222Ua",4100010,5703,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232578020004",39,2013,6,173,2212,41.368973,-83.881306,3905," 222Ua",4100009,5848,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232379020004",39,2013,6,173,2656,41.255626,-83.554499,3905," 222Ua",4100010,5704,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232380020004",39,2013,6,173,2865,41.286649,-83.582117,3905," 222Ua",4100010,5704,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232377020004",39,2013,6,173,3175,41.380003,-83.524386,3905," 222Ua",4100010,5703,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232378020004",39,2013,6,173,3801,41.464219,-83.659984,3905," 222Ua",4100009,5848,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232576020004",39,2013,6,173,3948,41.314454,-83.749971,3905," 222Ua",4100009,5848,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232381020004",39,2013,6,173,4001,41.229045,-83.439199,3905," 222Ua",4100011,5704,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232278020004",39,2013,6,173,4016,41.241007,-83.604689,3905," 222Ua",4100010,5704,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232374020004",39,2013,6,173,4227,41.538793,-83.462252,3905," 222Ua",4100010,5703,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232372020004",39,2013,6,173,5739,41.617185,-83.430502,3905," 222Ua",4100010,5702,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232697020004",39,2013,6,175,1413,40.756971,-83.319097,3905," 222Ha",4100011,5562,39175,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232695020004",39,2013,6,175,1594,40.92441,-83.439764,3905," 222Ha",4100011,5562,39175,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232506020004",39,2013,6,175,1595,40.770706,-83.19218,3905," 222Ha",4100011,5419,39175,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232505020004",39,2013,6,175,3569,40.841911,-83.277202,3905," 222Ha",4100011,5562,39175,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
