"CN","PLT_CN","CND_CN","SCD_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","CONDID","SPCD","SPGRPCD","SEEDLING_SOURCE_CD","LENGTH_CLASS_CD","SEEDLINGCOUNT","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","TPA_UNADJ"
"469339084489998","306266580489998","469326045489998","469338905489998",2016,39,1,53,3579,3,1,975,41,"1",2,6,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,449.791695
"469339085489998","306266580489998","469326045489998","469338905489998",2016,39,1,53,3579,3,1,975,41,"1",3,4,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,299.86113
"469339086489998","306266580489998","469326045489998","469338906489998",2016,39,1,53,3579,4,1,313,41,"1",3,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469339087489998","306266580489998","469326045489998","469338906489998",2016,39,1,53,3579,4,1,318,31,"1",2,6,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,449.791695
"469339088489998","306266580489998","469326045489998","469338906489998",2016,39,1,53,3579,4,1,318,31,"1",3,4,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,299.86113
"469339089489998","306266580489998","469326045489998","469338906489998",2016,39,1,53,3579,4,1,541,36,"1",2,9,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,674.687542
"469339090489998","306266580489998","469326045489998","469338906489998",2016,39,1,53,3579,4,1,541,36,"1",3,4,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,299.86113
"469339091489998","306266580489998","469326045489998","469338906489998",2016,39,1,53,3579,4,1,541,36,"1",4,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469339092489998","306266580489998","469326045489998","469338906489998",2016,39,1,53,3579,4,1,762,41,"1",2,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469339093489998","306266580489998","469326045489998","469338906489998",2016,39,1,53,3579,4,1,975,41,"1",2,4,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,299.86113
"469339094489998","306266580489998","469326045489998","469338906489998",2016,39,1,53,3579,4,1,975,41,"1",3,3,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,224.895847
"334973021489998","171867849020004","334953854489998","334972924489998",2014,39,4,55,1176,4,1,500,43,"1",3,2,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,149.930565
"334973038489998","171867849020004","334953854489998","334972924489998",2014,39,4,55,1176,4,1,541,36,"1",2,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973057489998","171867849020004","334953854489998","334972924489998",2014,39,4,55,1176,4,1,762,41,"1",3,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"382556404489998","251630645489998","381541284489998","382556373489998",2015,39,4,55,1995,4,2,316,32,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556405489998","251630645489998","381541284489998","382556373489998",2015,39,4,55,1995,4,2,318,31,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556406489998","251630645489998","381541284489998","382556373489998",2015,39,4,55,1995,4,2,541,36,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556407489998","251630645489998","381541284489998","382556373489998",2015,39,4,55,1995,4,2,762,41,"1",2,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382559870489998","251630488489998","381537802489998","382559834489998",2015,39,5,57,2629,2,2,541,36,"2",4,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382561191489998","171867643020004","381531604489998","382561047489998",2015,39,5,57,2961,1,1,313,41,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382561192489998","171867643020004","381531604489998","382561047489998",2015,39,5,57,2961,1,1,541,36,"1",1,13,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,974.548672
"382561193489998","171867643020004","381531604489998","382561047489998",2015,39,5,57,2961,1,1,541,36,"1",2,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382561194489998","171867643020004","381531604489998","382561047489998",2015,39,5,57,2961,1,1,541,36,"1",3,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382561195489998","171867643020004","381531604489998","382561047489998",2015,39,5,57,2961,1,1,541,36,"1",4,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382561196489998","171867643020004","381531604489998","382561048489998",2015,39,5,57,2961,2,1,318,31,"1",1,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382561197489998","171867643020004","381531604489998","382561048489998",2015,39,5,57,2961,2,1,402,29,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382561198489998","171867643020004","381531604489998","382561048489998",2015,39,5,57,2961,2,1,462,41,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382561199489998","171867643020004","381531604489998","382561048489998",2015,39,5,57,2961,2,1,541,36,"1",1,18,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,1349.375084
"382561200489998","171867643020004","381531604489998","382561048489998",2015,39,5,57,2961,2,1,541,36,"1",2,6,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,449.791695
"382561201489998","171867643020004","381531604489998","382561048489998",2015,39,5,57,2961,2,1,541,36,"1",3,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382561202489998","171867643020004","381531604489998","382561048489998",2015,39,5,57,2961,2,1,541,36,"1",5,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382561203489998","171867643020004","381531604489998","382561048489998",2015,39,5,57,2961,2,1,541,36,"1",6,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382561204489998","171867643020004","381531604489998","382561048489998",2015,39,5,57,2961,2,1,975,41,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382561205489998","171867643020004","381531604489998","382561048489998",2015,39,5,57,2961,2,1,975,41,"1",2,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382561206489998","171867643020004","381531604489998","382561049489998",2015,39,5,57,2961,3,1,975,41,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382561207489998","171867643020004","381531604489998","382561049489998",2015,39,5,57,2961,3,1,975,41,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382561208489998","171867643020004","381531604489998","382561049489998",2015,39,5,57,2961,3,1,975,41,"1",3,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"233252583020004","247063864010661","211874529020004","211884799020004",2012,39,3,59,225,1,1,500,43,"1",3,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"233252599020004","247063864010661","211874529020004","211884799020004",2012,39,3,59,225,1,1,541,36,"1",1,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"233252600020004","247063864010661","211874529020004","211884799020004",2012,39,3,59,225,1,1,541,36,"1",2,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233252601020004","247063864010661","211874529020004","211884799020004",2012,39,3,59,225,1,1,541,36,"1",3,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"233252619020004","247063864010661","211874529020004","211884802020004",2012,39,3,59,225,4,1,500,43,"1",3,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233252635020004","247063864010661","211874529020004","211884802020004",2012,39,3,59,225,4,1,541,36,"1",1,5,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,374.826412
"233252636020004","247063864010661","211874529020004","211884802020004",2012,39,3,59,225,4,1,541,36,"1",2,7,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,524.756977
"271091779489998","16232880020004","271070026489998","271091671489998",2013,39,3,59,1944,1,1,313,41,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271091799489998","16232880020004","271070026489998","271091671489998",2013,39,3,59,1944,1,1,317,32,"1",5,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271091800489998","16232880020004","271070026489998","271091671489998",2013,39,3,59,1944,1,1,317,32,"1",6,4,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,299.86113
"271091814489998","16232880020004","271070026489998","271091671489998",2013,39,3,59,1944,1,1,830,28,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271091833489998","16232880020004","271070026489998","271091671489998",2013,39,3,59,1944,1,1,975,41,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271091851489998","16232880020004","271070026489998","271091672489998",2013,39,3,59,1944,2,1,313,41,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271091852489998","16232880020004","271070026489998","271091672489998",2013,39,3,59,1944,2,1,313,41,"1",4,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271091871489998","16232880020004","271070026489998","271091672489998",2013,39,3,59,1944,2,1,500,43,"1",5,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271091886489998","16232880020004","271070026489998","271091672489998",2013,39,3,59,1944,2,1,544,36,"1",2,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271091890489998","16232880020004","271070026489998","271091672489998",2013,39,3,59,1944,2,1,544,36,"1",6,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271091905489998","16232880020004","271070026489998","271091672489998",2013,39,3,59,1944,2,1,830,28,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271091919489998","16232880020004","271070026489998","271091672489998",2013,39,3,59,1944,2,1,830,28,"3",5,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271091920489998","16232880020004","271070026489998","271091672489998",2013,39,3,59,1944,2,1,830,28,"3",6,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271091923489998","16232880020004","271070026489998","271091672489998",2013,39,3,59,1944,2,1,975,41,"1",3,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271091925489998","16232880020004","271070026489998","271091672489998",2013,39,3,59,1944,2,1,975,41,"1",5,5,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,374.826412
"271091926489998","16232880020004","271070026489998","271091672489998",2013,39,3,59,1944,2,1,975,41,"1",6,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271091930489998","16232880020004","271070026489998","271091672489998",2013,39,3,59,1944,2,1,975,41,"2",4,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"469336201489998","306266465489998","469322521489998","469336057489998",2016,39,3,59,2204,1,1,316,32,"1",1,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469336202489998","306266465489998","469322521489998","469336057489998",2016,39,3,59,2204,1,1,391,43,"1",3,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336203489998","306266465489998","469322521489998","469336057489998",2016,39,3,59,2204,1,1,402,29,"3",4,4,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,299.86113
"469336204489998","306266465489998","469322521489998","469336057489998",2016,39,3,59,2204,1,1,500,43,"1",3,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336206489998","306266465489998","469322521489998","469336057489998",2016,39,3,59,2204,1,1,541,36,"1",1,42,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,3148.541863
"469336207489998","306266465489998","469322521489998","469336057489998",2016,39,3,59,2204,1,1,541,36,"1",2,14,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,1049.513954
"469336208489998","306266465489998","469322521489998","469336057489998",2016,39,3,59,2204,1,1,541,36,"1",3,4,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,299.86113
"469336209489998","306266465489998","469322521489998","469336057489998",2016,39,3,59,2204,1,1,541,36,"1",4,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336210489998","306266465489998","469322521489998","469336057489998",2016,39,3,59,2204,1,1,833,26,"1",3,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336211489998","306266465489998","469322521489998","469336057489998",2016,39,3,59,2204,1,1,837,28,"1",3,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336212489998","306266465489998","469322521489998","469336057489998",2016,39,3,59,2204,1,1,975,41,"1",1,3,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,224.895847
"469336213489998","306266465489998","469322521489998","469336057489998",2016,39,3,59,2204,1,1,975,41,"1",2,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336214489998","306266465489998","469322521489998","469336057489998",2016,39,3,59,2204,1,1,975,41,"1",3,4,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,299.86113
"469336215489998","306266465489998","469322522489998","469336058489998",2016,39,3,59,2204,2,2,313,41,"1",2,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336216489998","306266465489998","469322522489998","469336058489998",2016,39,3,59,2204,2,2,313,41,"1",3,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469336217489998","306266465489998","469322522489998","469336058489998",2016,39,3,59,2204,2,2,313,41,"1",5,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336218489998","306266465489998","469322522489998","469336058489998",2016,39,3,59,2204,2,2,313,41,"1",6,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469336219489998","306266465489998","469322522489998","469336058489998",2016,39,3,59,2204,2,2,544,36,"1",3,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336220489998","306266465489998","469322522489998","469336058489998",2016,39,3,59,2204,2,2,972,41,"1",1,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469336221489998","306266465489998","469322522489998","469336058489998",2016,39,3,59,2204,2,2,972,41,"1",2,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336222489998","306266465489998","469322521489998","469336059489998",2016,39,3,59,2204,3,1,313,41,"1",2,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336223489998","306266465489998","469322521489998","469336059489998",2016,39,3,59,2204,3,1,316,32,"1",2,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336224489998","306266465489998","469322521489998","469336059489998",2016,39,3,59,2204,3,1,402,29,"1",3,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469336225489998","306266465489998","469322521489998","469336059489998",2016,39,3,59,2204,3,1,491,42,"1",3,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469336226489998","306266465489998","469322521489998","469336059489998",2016,39,3,59,2204,3,1,531,33,"1",5,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336227489998","306266465489998","469322521489998","469336059489998",2016,39,3,59,2204,3,1,541,36,"1",1,26,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,1949.097344
"469336228489998","306266465489998","469322521489998","469336059489998",2016,39,3,59,2204,3,1,541,36,"1",2,12,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,899.583389
"469336229489998","306266465489998","469322521489998","469336059489998",2016,39,3,59,2204,3,1,541,36,"1",3,6,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,449.791695
"469336230489998","306266465489998","469322521489998","469336059489998",2016,39,3,59,2204,3,1,701,43,"1",4,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336231489998","306266465489998","469322521489998","469336059489998",2016,39,3,59,2204,3,1,762,41,"1",1,4,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,299.86113
"469336232489998","306266465489998","469322521489998","469336059489998",2016,39,3,59,2204,3,1,837,28,"1",3,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336233489998","306266465489998","469322521489998","469336059489998",2016,39,3,59,2204,3,1,975,41,"1",1,3,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,224.895847
"469336234489998","306266465489998","469322521489998","469336059489998",2016,39,3,59,2204,3,1,975,41,"1",2,7,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,524.756977
"469336235489998","306266465489998","469322521489998","469336059489998",2016,39,3,59,2204,3,1,975,41,"1",3,6,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,449.791695
"469336236489998","306266465489998","469322522489998","469336060489998",2016,39,3,59,2204,4,2,313,41,"1",3,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336237489998","306266465489998","469322522489998","469336060489998",2016,39,3,59,2204,4,2,975,41,"1",3,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"271088542489998","16232831020004","271068298489998","271088468489998",2013,39,3,59,2641,2,2,318,31,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271088562489998","16232831020004","271068298489998","271088468489998",2013,39,3,59,2641,2,2,541,36,"1",4,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271088579489998","16232831020004","271068298489998","271088468489998",2013,39,3,59,2641,2,2,602,40,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271088591489998","16232831020004","271068298489998","271088468489998",2013,39,3,59,2641,2,2,602,40,"3",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271088596489998","16232831020004","271068298489998","271088468489998",2013,39,3,59,2641,2,2,762,41,"1",2,8,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,599.72226
"271088615489998","16232831020004","271068298489998","271088468489998",2013,39,3,59,2641,2,2,975,41,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271088634489998","16232831020004","271068298489998","271088470489998",2013,39,3,59,2641,3,2,552,42,"1",4,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084048489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,316,32,"1",1,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271084049489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,316,32,"1",2,8,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,599.72226
"271084050489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,316,32,"1",3,5,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,374.826412
"271084067489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,391,43,"1",2,4,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,299.86113
"271084068489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,391,43,"1",3,16,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,1199.444519
"271084085489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,541,36,"1",2,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271084086489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,541,36,"1",3,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271084103489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,663,43,"1",2,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271084122489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,762,41,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084124489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,762,41,"1",5,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084139489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,802,25,"1",2,4,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,299.86113
"271084157489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,817,28,"1",2,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271084158489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,817,28,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084176489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,833,26,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084193489998","16232820020004","271067755489998","271083918489998",2013,39,3,59,3918,1,1,931,41,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084211489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,316,32,"1",2,5,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,374.826412
"271084212489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,316,32,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084214489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,316,32,"1",5,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084230489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,391,43,"1",3,5,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,374.826412
"271084231489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,391,43,"1",4,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084232489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,391,43,"1",5,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084247489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,491,42,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084248489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,491,42,"1",3,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271084265489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,541,36,"1",2,8,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,599.72226
"271084266489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,541,36,"1",3,8,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,599.72226
"271084285489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,693,35,"1",4,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084302489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,762,41,"1",3,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271084320489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,802,25,"1",3,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271084338489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,833,26,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084355489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,931,41,"1",2,5,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,374.826412
"271084374489998","16232820020004","271067755489998","271083919489998",2013,39,3,59,3918,2,1,975,41,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084391489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,316,32,"1",2,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271084392489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,316,32,"1",3,6,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,449.791695
"271084409489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,318,31,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084427489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,391,43,"1",2,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271084428489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,391,43,"1",3,10,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,749.652825
"271084429489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,391,43,"1",4,5,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,374.826412
"271084430489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,391,43,"1",5,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271084445489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,403,29,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084463489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,491,42,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084482489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,500,43,"1",3,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271084500489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,541,36,"1",3,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271084502489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,541,36,"1",5,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084517489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,693,35,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084518489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,693,35,"1",3,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271084536489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,762,41,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084538489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,762,41,"1",5,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084553489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,975,41,"1",2,4,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,299.86113
"271084554489998","16232820020004","271067755489998","271083920489998",2013,39,3,59,3918,3,1,975,41,"1",3,8,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,599.72226
"271084585489998","16232820020004","271067755489998","271083921489998",2013,39,3,59,3918,4,1,403,29,"3",4,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084589489998","16232820020004","271067755489998","271083921489998",2013,39,3,59,3918,4,1,500,43,"1",2,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271084606489998","16232820020004","271067755489998","271083921489998",2013,39,3,59,3918,4,1,541,36,"1",1,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084607489998","16232820020004","271067755489998","271083921489998",2013,39,3,59,3918,4,1,541,36,"1",2,4,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,299.86113
"271084608489998","16232820020004","271067755489998","271083921489998",2013,39,3,59,3918,4,1,541,36,"1",3,4,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,299.86113
"271084609489998","16232820020004","271067755489998","271083921489998",2013,39,3,59,3918,4,1,541,36,"1",4,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271084625489998","16232820020004","271067755489998","271083921489998",2013,39,3,59,3918,4,1,701,43,"1",2,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
