"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","LICH_SPPCD","MEASYEAR","ABUNDANCE_CLASS","ORIGIN_FLAG","SPP_COMMENTS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"111270042010661","59780449010538",2001,39,1,561,301,2001,3,1,"","",2007-11-21,"10661","",,""
"111270044010661","59780449010538",2001,39,1,561,803,2001,3,1,"","",2007-11-21,"10661","",,""
"111270049010661","59780449010538",2001,39,1,561,2816,2001,3,1,"","",2007-11-21,"10661","",,""
"111270050010661","59780449010538",2001,39,1,561,2822,2001,3,1,"","",2007-11-21,"10661","",,""
"111270048010661","59780449010538",2001,39,1,561,3218,2001,3,1,"","",2007-11-21,"10661","",,""
"111270051010661","59780449010538",2001,39,1,561,4201,2001,3,1,"","",2007-11-21,"10661","",,""
"111270045010661","59780449010538",2001,39,1,561,5314,2001,2,1,"","",2007-11-21,"10661","",,""
"111270046010661","59780449010538",2001,39,1,561,5614,2001,3,1,"","",2007-11-21,"10661","",,""
"111270043010661","59780449010538",2001,39,1,561,5716,2001,3,1,"","",2007-11-21,"10661","",,""
"111270052010661","59780449010538",2001,39,1,561,6708,2001,3,1,"","",2007-11-21,"10661","",,""
"111270047010661","59780449010538",2001,39,1,561,6808,2001,3,1,"","",2007-11-21,"10661","",,""
"111270142010661","59781089010538",2001,39,7,120,2601,2001,3,1,"","",2007-11-21,"10661","",,""
"111270143010661","59781089010538",2001,39,7,120,5716,2001,3,1,"","",2007-11-21,"10661","",,""
"111270069010661","59782247010538",2001,39,9,598,2601,2001,3,1,"","",2007-11-21,"10661","",,""
"111270078010661","59782247010538",2001,39,9,598,2816,2001,3,1,"","",2007-11-21,"10661","",,""
"111270079010661","59782247010538",2001,39,9,598,4201,2001,3,1,"","",2007-11-21,"10661","",,""
"111270083010661","59782247010538",2001,39,9,598,4806,2001,3,1,"","",2007-11-21,"10661","",,""
"111270075010661","59782247010538",2001,39,9,598,5303,2001,3,1,"","",2007-11-21,"10661","",,""
"111270081010661","59782247010538",2001,39,9,598,5310,2001,3,1,"","",2007-11-21,"10661","",,""
"111270076010661","59782247010538",2001,39,9,598,5613,2001,3,1,"","",2007-11-21,"10661","",,""
"111270073010661","59782247010538",2001,39,9,598,5614,2001,3,1,"","",2007-11-21,"10661","",,""
"111270074010661","59782247010538",2001,39,9,598,5702,2001,3,1,"","",2007-11-21,"10661","",,""
"111270070010661","59782247010538",2001,39,9,598,5716,2001,3,1,"","",2007-11-21,"10661","",,""
"111270080010661","59782247010538",2001,39,9,598,5723,2001,3,1,"","",2007-11-21,"10661","",,""
"111270082010661","59782247010538",2001,39,9,598,6708,2001,3,1,"","",2007-11-21,"10661","",,""
"111270077010661","59782247010538",2001,39,9,598,6711,2001,3,1,"","",2007-11-21,"10661","",,""
"111270072010661","59782247010538",2001,39,9,598,8301,2001,2,1,"","",2007-11-21,"10661","",,""
"111270093010661","59784375010538",2001,39,25,401,2601,2001,3,1,"","",2007-11-21,"10661","",,""
"111270098010661","59784375010538",2001,39,25,401,4201,2001,3,1,"","",2007-11-21,"10661","",,""
"111270101010661","59784375010538",2001,39,25,401,5329,2001,2,1,"","",2007-11-21,"10661","",,""
"111270097010661","59784375010538",2001,39,25,401,5613,2001,3,1,"","",2007-11-21,"10661","",,""
"111270096010661","59784375010538",2001,39,25,401,5614,2001,3,1,"","",2007-11-21,"10661","",,""
"111270094010661","59784375010538",2001,39,25,401,5716,2001,3,1,"","",2007-11-21,"10661","",,""
"111270095010661","59784375010538",2001,39,25,401,6705,2001,3,1,"","",2007-11-21,"10661","",,""
"111270099010661","59784375010538",2001,39,25,401,6708,2001,3,1,"","",2007-11-21,"10661","",,""
"111270100010661","59784375010538",2001,39,25,401,6809,2001,3,1,"","",2007-11-21,"10661","",,""
"111270120010661","59784920010538",2001,39,29,606,1203,2001,3,1,"","",2007-11-21,"10661","",,""
"111270121010661","59784920010538",2001,39,29,606,2601,2001,3,1,"","",2007-11-21,"10661","",,""
"111270126010661","59784920010538",2001,39,29,606,4806,2001,3,1,"","",2007-11-21,"10661","",,""
"111270124010661","59784920010538",2001,39,29,606,5310,2001,3,1,"","",2007-11-21,"10661","",,""
"111270122010661","59784920010538",2001,39,29,606,5716,2001,3,1,"","",2007-11-21,"10661","",,""
"111270125010661","59784920010538",2001,39,29,606,6708,2001,3,1,"","",2007-11-21,"10661","",,""
"111270123010661","59784920010538",2001,39,29,606,6711,2001,3,1,"","",2007-11-21,"10661","",,""
"111270137010661","59786192010538",2001,39,41,574,3201,2001,2,1,"","",2007-11-21,"10661","",,""
"111270140010661","59786192010538",2001,39,41,574,4806,2001,3,1,"","",2007-11-21,"10661","",,""
"111270141010661","59786192010538",2001,39,41,574,5329,2001,2,1,"","",2007-11-21,"10661","",,""
"111270138010661","59786192010538",2001,39,41,574,5716,2001,3,1,"","",2007-11-21,"10661","",,""
"111270139010661","59786192010538",2001,39,41,574,5723,2001,3,1,"","",2007-11-21,"10661","",,""
"111270017010661","59787135010538",2001,39,53,778,803,2001,3,1,"","",2007-11-21,"10661","",,""
"111270026010661","59787135010538",2001,39,53,778,1214,2001,2,1,"","",2007-11-21,"10661","",,""
"111270015010661","59787135010538",2001,39,53,778,2601,2001,3,1,"","",2007-11-21,"10661","",,""
"111270022010661","59787135010538",2001,39,53,778,2816,2001,3,1,"","",2007-11-21,"10661","",,""
"111270023010661","59787135010538",2001,39,53,778,2822,2001,3,1,"","",2007-11-21,"10661","",,""
"111270024010661","59787135010538",2001,39,53,778,4201,2001,3,1,"","",2007-11-21,"10661","",,""
"111270018010661","59787135010538",2001,39,53,778,5314,2001,3,1,"","",2007-11-21,"10661","",,""
"111270020010661","59787135010538",2001,39,53,778,5613,2001,3,1,"","",2007-11-21,"10661","",,""
"111270019010661","59787135010538",2001,39,53,778,5614,2001,3,1,"","",2007-11-21,"10661","",,""
"111270025010661","59787135010538",2001,39,53,778,5704,2001,3,1,"","",2007-11-21,"10661","",,""
"111270016010661","59787135010538",2001,39,53,778,5716,2001,3,1,"","",2007-11-21,"10661","",,""
"111270027010661","59787135010538",2001,39,53,778,6708,2001,3,1,"","",2007-11-21,"10661","",,""
"111270021010661","59787135010538",2001,39,53,778,6711,2001,3,1,"","",2007-11-21,"10661","",,""
"111270028010661","59787135010538",2001,39,53,778,6809,2001,3,1,"","",2007-11-21,"10661","",,""
"111270103010661","59788852010538",2001,39,61,506,803,2001,3,1,"","",2007-11-21,"10661","",,""
"111270106010661","59788852010538",2001,39,61,506,2816,2001,2,1,"","",2007-11-21,"10661","",,""
"111270104010661","59788852010538",2001,39,61,506,5614,2001,2,1,"","",2007-11-21,"10661","",,""
"111270102010661","59788852010538",2001,39,61,506,5716,2001,3,1,"","",2007-11-21,"10661","",,""
"111270107010661","59788852010538",2001,39,61,506,6708,2001,3,1,"","",2007-11-21,"10661","",,""
"111270105010661","59788852010538",2001,39,61,506,6711,2001,3,1,"","",2007-11-21,"10661","",,""
"111270116010661","59789167010538",2001,39,67,363,1225,2001,3,1,"","",2007-11-21,"10661","",,""
"111270108010661","59789167010538",2001,39,67,363,1229,2001,3,1,"","",2007-11-21,"10661","",,""
"111270109010661","59789167010538",2001,39,67,363,2601,2001,3,1,"","",2007-11-21,"10661","",,""
"111270117010661","59789167010538",2001,39,67,363,4201,2001,2,1,"","",2007-11-21,"10661","",,""
"111270118010661","59789167010538",2001,39,67,363,4202,2001,2,1,"","",2007-11-21,"10661","",,""
"111270119010661","59789167010538",2001,39,67,363,4800,2001,2,1,"","",2007-11-21,"10661","",,""
"111270110010661","59789167010538",2001,39,67,363,5102,2001,2,1,"","",2007-11-21,"10661","",,""
"111270111010661","59789167010538",2001,39,67,363,5300,2001,2,1,"","",2007-11-21,"10661","",,""
"111270114010661","59789167010538",2001,39,67,363,5613,2001,2,1,"","",2007-11-21,"10661","",,""
"111270113010661","59789167010538",2001,39,67,363,5614,2001,2,1,"","",2007-11-21,"10661","",,""
"111270112010661","59789167010538",2001,39,67,363,5716,2001,3,1,"","",2007-11-21,"10661","",,""
"111270115010661","59789167010538",2001,39,67,363,6711,2001,3,1,"","",2007-11-21,"10661","",,""
"111270084010661","59790455010538",2001,39,73,197,1211,2001,3,1,"","",2007-11-21,"10661","",,""
"111270085010661","59790455010538",2001,39,73,197,2601,2001,2,1,"","",2007-11-21,"10661","",,""
"111270090010661","59790455010538",2001,39,73,197,4201,2001,3,1,"","",2007-11-21,"10661","",,""
"111270092010661","59790455010538",2001,39,73,197,5329,2001,1,1,"","",2007-11-21,"10661","",,""
"111270088010661","59790455010538",2001,39,73,197,5613,2001,3,1,"","",2007-11-21,"10661","",,""
"111270087010661","59790455010538",2001,39,73,197,5614,2001,3,1,"","",2007-11-21,"10661","",,""
"111270086010661","59790455010538",2001,39,73,197,5716,2001,3,1,"","",2007-11-21,"10661","",,""
"111270091010661","59790455010538",2001,39,73,197,6708,2001,3,1,"","",2007-11-21,"10661","",,""
"111270089010661","59790455010538",2001,39,73,197,6711,2001,3,1,"","",2007-11-21,"10661","",,""
"111270132010661","59792161010538",2001,39,83,604,2600,2001,2,1,"","",2007-11-21,"10661","",,""
"111270133010661","59792161010538",2001,39,83,604,2816,2001,2,1,"","",2007-11-21,"10661","",,""
"111270134010661","59792161010538",2001,39,83,604,4201,2001,2,1,"","",2007-11-21,"10661","",,""
"111270128010661","59792161010538",2001,39,83,604,5314,2001,2,1,"","",2007-11-21,"10661","",,""
"111270131010661","59792161010538",2001,39,83,604,5613,2001,3,1,"","",2007-11-21,"10661","",,""
"111270129010661","59792161010538",2001,39,83,604,5614,2001,3,1,"","",2007-11-21,"10661","",,""
"111270130010661","59792161010538",2001,39,83,604,5702,2001,2,1,"","",2007-11-21,"10661","",,""
"111270135010661","59792161010538",2001,39,83,604,5704,2001,3,1,"","",2007-11-21,"10661","",,""
"111270127010661","59792161010538",2001,39,83,604,5716,2001,3,1,"","",2007-11-21,"10661","",,""
"111270136010661","59792161010538",2001,39,83,604,6700,2001,2,1,"","",2007-11-21,"10661","",,""
"111270004010661","59792877010538",2001,39,87,319,803,2001,3,1,"","",2007-11-21,"10661","",,""
"111269998010661","59792877010538",2001,39,87,319,1211,2001,3,1,"","",2007-11-21,"10661","",,""
"111270011010661","59792877010538",2001,39,87,319,1214,2001,3,1,"","",2007-11-21,"10661","",,""
"111269999010661","59792877010538",2001,39,87,319,2601,2001,3,1,"","",2007-11-21,"10661","",,""
"111270000010661","59792877010538",2001,39,87,319,3215,2001,3,1,"","",2007-11-21,"10661","",,""
"111270010010661","59792877010538",2001,39,87,319,4201,2001,4,1,"","",2007-11-21,"10661","",,""
"111270001010661","59792877010538",2001,39,87,319,5102,2001,3,1,"","",2007-11-21,"10661","",,""
"111270008010661","59792877010538",2001,39,87,319,5303,2001,3,1,"","",2007-11-21,"10661","",,""
"111270005010661","59792877010538",2001,39,87,319,5314,2001,3,1,"","",2007-11-21,"10661","",,""
"111270006010661","59792877010538",2001,39,87,319,5614,2001,3,1,"","",2007-11-21,"10661","",,""
"111270002010661","59792877010538",2001,39,87,319,5716,2001,2,1,"","",2007-11-21,"10661","",,""
"111270012010661","59792877010538",2001,39,87,319,5911,2001,3,1,"","",2007-11-21,"10661","",,""
"111270013010661","59792877010538",2001,39,87,319,6708,2001,3,1,"","",2007-11-21,"10661","",,""
"111270003010661","59792877010538",2001,39,87,319,7104,2001,3,1,"","",2007-11-21,"10661","",,""
"111270009010661","59792877010538",2001,39,87,319,6711,2001,3,1,"","",2007-11-21,"10661","",,""
"111270007010661","59792877010538",2001,39,87,319,6808,2001,3,1,"","",2007-11-21,"10661","",,""
"111270014010661","59792877010538",2001,39,87,319,6809,2001,3,1,"","",2007-11-21,"10661","",,""
"111270061010661","59796133010538",2001,39,111,537,1211,2001,3,1,"","",2007-11-21,"10661","",,""
"111270062010661","59796133010538",2001,39,111,537,2601,2001,3,1,"","",2007-11-21,"10661","",,""
"111270066010661","59796133010538",2001,39,111,537,4015,2001,3,1,"","",2007-11-21,"10661","",,""
"111270068010661","59796133010538",2001,39,111,537,4806,2001,3,1,"","",2007-11-21,"10661","",,""
"111270064010661","59796133010538",2001,39,111,537,5303,2001,3,1,"","",2007-11-21,"10661","",,""
"111270063010661","59796133010538",2001,39,111,537,5716,2001,3,1,"","",2007-11-21,"10661","",,""
"111270067010661","59796133010538",2001,39,111,537,5723,2001,3,1,"","",2007-11-21,"10661","",,""
"111270065010661","59796133010538",2001,39,111,537,6711,2001,3,1,"","",2007-11-21,"10661","",,""
"111270148010661","59799485010538",2001,39,133,64,1214,2001,3,1,"","",2007-11-21,"10661","",,""
"111270144010661","59799485010538",2001,39,133,64,2601,2001,2,1,"","",2007-11-21,"10661","",,""
"111270149010661","59799485010538",2001,39,133,64,4806,2001,2,1,"","",2007-11-21,"10661","",,""
"111270145010661","59799485010538",2001,39,133,64,5300,2001,1,1,"","",2007-11-21,"10661","",,""
"111270146010661","59799485010538",2001,39,133,64,5716,2001,2,1,"","",2007-11-21,"10661","",,""
"111270147010661","59799485010538",2001,39,133,64,6711,2001,2,1,"","",2007-11-21,"10661","",,""
"111270037010661","59801189010538",2001,39,145,33,803,2001,3,1,"","",2007-11-21,"10661","",,""
"111270029010661","59801189010538",2001,39,145,33,1203,2001,3,1,"","",2007-11-21,"10661","",,""
"111270030010661","59801189010538",2001,39,145,33,2601,2001,3,1,"","",2007-11-21,"10661","",,""
"111270031010661","59801189010538",2001,39,145,33,3208,2001,3,1,"","",2007-11-21,"10661","",,""
"111270033010661","59801189010538",2001,39,145,33,3215,2001,3,1,"","",2007-11-21,"10661","",,""
"111270038010661","59801189010538",2001,39,145,33,3218,2001,3,1,"","",2007-11-21,"10661","",,""
"111270034010661","59801189010538",2001,39,145,33,5102,2001,3,1,"","",2007-11-21,"10661","",,""
"111270035010661","59801189010538",2001,39,145,33,5301,2001,3,1,"","",2007-11-21,"10661","",,""
"111270036010661","59801189010538",2001,39,145,33,5716,2001,2,1,"","",2007-11-21,"10661","",,""
"111270040010661","59801189010538",2001,39,145,33,5723,2001,3,1,"","",2007-11-21,"10661","",,""
"111270041010661","59801189010538",2001,39,145,33,6708,2001,3,1,"","",2007-11-21,"10661","",,""
"111270039010661","59801189010538",2001,39,145,33,6711,2001,3,1,"","",2007-11-21,"10661","",,""
"111270053010661","59804300010538",2001,39,167,404,2601,2001,2,1,"","",2007-11-21,"10661","",,""
"111270057010661","59804300010538",2001,39,167,404,4201,2001,2,1,"","",2007-11-21,"10661","",,""
"111270058010661","59804300010538",2001,39,167,404,5601,2001,3,1,"","",2007-11-21,"10661","",,""
"111270060010661","59804300010538",2001,39,167,404,5602,2001,2,1,"","",2007-11-21,"10661","",,""
"111270056010661","59804300010538",2001,39,167,404,5613,2001,3,1,"","",2007-11-21,"10661","",,""
"111270055010661","59804300010538",2001,39,167,404,5614,2001,3,1,"","",2007-11-21,"10661","",,""
"111270054010661","59804300010538",2001,39,167,404,5716,2001,3,1,"","",2007-11-21,"10661","",,""
"111270059010661","59804300010538",2001,39,167,404,6700,2001,2,1,"","",2007-11-21,"10661","",,""
"111271664010661","59827371010538",2002,39,1,5656,802,2002,3,1,"","",2007-11-21,"10661","",,""
"111271656010661","59827371010538",2002,39,1,5656,2601,2002,3,1,"","",2007-11-21,"10661","",,""
"111271663010661","59827371010538",2002,39,1,5656,3200,2002,2,1,"","",2007-11-21,"10661","",,""
"111271660010661","59827371010538",2002,39,1,5656,4201,2002,3,1,"","",2007-11-21,"10661","",,""
"111271657010661","59827371010538",2002,39,1,5656,5614,2002,3,1,"","",2007-11-21,"10661","",,""
"111271665010661","59827371010538",2002,39,1,5656,5716,2002,3,1,"","",2007-11-21,"10661","",,""
"111271661010661","59827371010538",2002,39,1,5656,6708,2002,3,1,"","",2007-11-21,"10661","",,""
"111271659010661","59827371010538",2002,39,1,5656,6711,2002,3,1,"","",2007-11-21,"10661","",,""
"111271658010661","59827371010538",2002,39,1,5656,6712,2002,3,1,"","",2007-11-21,"10661","",,""
"111271662010661","59827371010538",2002,39,1,5656,6809,2002,2,1,"","",2007-11-21,"10661","",,""
"111271775010661","59828166010538",2002,39,7,5352,5614,2002,1,1,"","",2007-11-21,"10661","",,""
"111271776010661","59828166010538",2002,39,7,5352,5716,2002,1,1,"","",2007-11-21,"10661","",,""
"111271678010661","59829816010538",2002,39,13,2644,2601,2002,1,1,"","",2007-11-21,"10661","",,""
"111271679010661","59829816010538",2002,39,13,2644,5614,2002,3,1,"","",2007-11-21,"10661","",,""
"111271681010661","59829816010538",2002,39,13,2644,5716,2002,3,1,"","",2007-11-21,"10661","",,""
"111271680010661","59829816010538",2002,39,13,2644,6708,2002,2,1,"","",2007-11-21,"10661","",,""
"111271667010661","59830348010538",2002,39,15,2715,2601,2002,3,1,"","",2007-11-21,"10661","",,""
"111271670010661","59830348010538",2002,39,15,2715,4201,2002,3,1,"","",2007-11-21,"10661","",,""
"111271668010661","59830348010538",2002,39,15,2715,5614,2002,3,1,"","",2007-11-21,"10661","",,""
"111271669010661","59830348010538",2002,39,15,2715,5702,2002,3,1,"","",2007-11-21,"10661","",,""
"111271673010661","59830348010538",2002,39,15,2715,5716,2002,3,1,"","",2007-11-21,"10661","",,""
"111271671010661","59830348010538",2002,39,15,2715,6708,2002,3,1,"","",2007-11-21,"10661","",,""
"111271672010661","59830348010538",2002,39,15,2715,6809,2002,3,1,"","",2007-11-21,"10661","",,""
"111271666010661","59830348010538",2002,39,15,2715,8301,2002,3,1,"","",2007-11-21,"10661","",,""
"111271765010661","59832243010538",2002,39,31,4927,2601,2002,3,1,"","",2007-11-21,"10661","",,""
"111271768010661","59832243010538",2002,39,31,4927,4201,2002,3,1,"","",2007-11-21,"10661","",,""
"111271770010661","59832243010538",2002,39,31,4927,4806,2002,3,1,"","",2007-11-21,"10661","",,""
"111271766010661","59832243010538",2002,39,31,4927,5613,2002,3,1,"","",2007-11-21,"10661","",,""
"111271767010661","59832243010538",2002,39,31,4927,5614,2002,3,1,"","",2007-11-21,"10661","",,""
"111271771010661","59832243010538",2002,39,31,4927,5716,2002,3,1,"","",2007-11-21,"10661","",,""
"111271769010661","59832243010538",2002,39,31,4927,6708,2002,3,1,"","",2007-11-21,"10661","",,""
"111271764010661","59832243010538",2002,39,31,4927,8301,2002,3,1,"","",2007-11-21,"10661","",,""
"111271777010661","59832674010538",2002,39,35,5793,2601,2002,1,1,"","",2007-11-21,"10661","",,""
"111271778010661","59832674010538",2002,39,35,5793,4806,2002,2,1,"","",2007-11-21,"10661","",,""
"111271779010661","59832674010538",2002,39,35,5793,5716,2002,1,1,"","",2007-11-21,"10661","",,""
"111271722010661","59821617010538",2002,39,73,4384,601,2002,3,1,"","",2007-11-21,"10661","",,""
"111271717010661","59821617010538",2002,39,73,4384,1006,2002,1,1,"","",2007-11-21,"10661","",,""
"111271720010661","59821617010538",2002,39,73,4384,1225,2002,2,1,"","",2007-11-21,"10661","",,""
"111271718010661","59821617010538",2002,39,73,4384,5614,2002,3,1,"","",2007-11-21,"10661","",,""
"111271723010661","59821617010538",2002,39,73,4384,5716,2002,3,1,"","",2007-11-21,"10661","",,""
"111271721010661","59821617010538",2002,39,73,4384,6708,2002,3,1,"","",2007-11-21,"10661","",,""
"111271719010661","59821617010538",2002,39,73,4384,6711,2002,3,1,"","",2007-11-21,"10661","",,""
"111271711010661","59822682010538",2002,39,79,2106,2601,2002,3,1,"","",2007-11-21,"10661","",,""
"111271714010661","59822682010538",2002,39,79,2106,4201,2002,3,1,"","",2007-11-21,"10661","",,""
"111271712010661","59822682010538",2002,39,79,2106,5314,2002,1,1,"","",2007-11-21,"10661","",,""
"111271713010661","59822682010538",2002,39,79,2106,5614,2002,3,1,"","",2007-11-21,"10661","",,""
"111271716010661","59822682010538",2002,39,79,2106,5716,2002,3,1,"","",2007-11-21,"10661","",,""
"111271715010661","59822682010538",2002,39,79,2106,6708,2002,3,1,"","",2007-11-21,"10661","",,""
"111271741010661","59823251010538",2002,39,81,2843,2601,2002,3,1,"","",2007-11-21,"10661","",,""
"111271742010661","59823251010538",2002,39,81,2843,2702,2002,3,1,"","",2007-11-21,"10661","",,""
"111271745010661","59823251010538",2002,39,81,2843,4806,2002,4,1,"","",2007-11-21,"10661","",,""
"111271743010661","59823251010538",2002,39,81,2843,5300,2002,1,1,"","",2007-11-21,"10661","",,""
"111271746010661","59823251010538",2002,39,81,2843,5716,2002,4,1,"","",2007-11-21,"10661","",,""
"111271744010661","59823251010538",2002,39,81,2843,5723,2002,1,1,"","",2007-11-21,"10661","",,""
"111271748010661","59825609010538",2002,39,99,5047,2601,2002,2,1,"","",2007-11-21,"10661","",,""
"111271752010661","59825609010538",2002,39,99,5047,4201,2002,2,1,"","",2007-11-21,"10661","",,""
"111271753010661","59825609010538",2002,39,99,5047,4806,2002,3,1,"","",2007-11-21,"10661","",,""
"111271749010661","59825609010538",2002,39,99,5047,5613,2002,3,1,"","",2007-11-21,"10661","",,""
"111271750010661","59825609010538",2002,39,99,5047,5614,2002,3,1,"","",2007-11-21,"10661","",,""
"111271754010661","59825609010538",2002,39,99,5047,5716,2002,3,1,"","",2007-11-21,"10661","",,""
"111271751010661","59825609010538",2002,39,99,5047,6711,2002,2,1,"","",2007-11-21,"10661","",,""
"111271747010661","59825609010538",2002,39,99,5047,8301,2002,3,1,"","",2007-11-21,"10661","",,""
"111271682010661","59826469010538",2002,39,105,2981,1006,2002,3,1,"","",2007-11-21,"10661","",,""
"111271683010661","59826469010538",2002,39,105,2981,1207,2002,1,1,"","",2007-11-21,"10661","",,""
"111271691010661","59826469010538",2002,39,105,2981,1225,2002,3,1,"","",2007-11-21,"10661","",,""
"111271684010661","59826469010538",2002,39,105,2981,2601,2002,2,1,"","",2007-11-21,"10661","",,""
"111271695010661","59826469010538",2002,39,105,2981,3301,2002,2,1,"","",2007-11-21,"10661","",,""
"111271685010661","59826469010538",2002,39,105,2981,3611,2002,1,1,"","",2007-11-21,"10661","",,""
"111271692010661","59826469010538",2002,39,105,2981,4201,2002,3,1,"","",2007-11-21,"10661","",,""
"111271696010661","59826469010538",2002,39,105,2981,4806,2002,3,1,"","",2007-11-21,"10661","",,""
"111271686010661","59826469010538",2002,39,105,2981,5314,2002,3,1,"","",2007-11-21,"10661","",,""
"111271687010661","59826469010538",2002,39,105,2981,5613,2002,3,1,"","",2007-11-21,"10661","",,""
"111271688010661","59826469010538",2002,39,105,2981,5614,2002,3,1,"","",2007-11-21,"10661","",,""
"111271693010661","59826469010538",2002,39,105,2981,5704,2002,3,1,"","",2007-11-21,"10661","",,""
"111271697010661","59826469010538",2002,39,105,2981,5716,2002,3,1,"","",2007-11-21,"10661","",,""
"111271694010661","59826469010538",2002,39,105,2981,6708,2002,3,1,"","",2007-11-21,"10661","",,""
"111271689010661","59826469010538",2002,39,105,2981,6711,2002,2,1,"","",2007-11-21,"10661","",,""
"111271690010661","59826469010538",2002,39,105,2981,6808,2002,1,1,"","",2007-11-21,"10661","",,""
"111271674010661","59833508010538",2002,39,111,3407,2601,2002,3,1,"","",2007-11-21,"10661","",,""
"111271675010661","59833508010538",2002,39,111,3407,5614,2002,2,1,"","",2007-11-21,"10661","",,""
"111271677010661","59833508010538",2002,39,111,3407,5716,2002,3,1,"","",2007-11-21,"10661","",,""
"111271676010661","59833508010538",2002,39,111,3407,6711,2002,3,1,"","",2007-11-21,"10661","",,""
"111271704010661","59806958010538",2002,39,115,3640,2601,2002,3,1,"","",2007-11-21,"10661","",,""
"111271709010661","59806958010538",2002,39,115,3640,4806,2002,3,1,"","",2007-11-21,"10661","",,""
"111271705010661","59806958010538",2002,39,115,3640,5314,2002,3,1,"","",2007-11-21,"10661","",,""
"111271706010661","59806958010538",2002,39,115,3640,5614,2002,3,1,"","",2007-11-21,"10661","",,""
"111271710010661","59806958010538",2002,39,115,3640,5716,2002,3,1,"","",2007-11-21,"10661","",,""
"111271708010661","59806958010538",2002,39,115,3640,6708,2002,3,1,"","",2007-11-21,"10661","",,""
"111271707010661","59806958010538",2002,39,115,3640,6711,2002,3,1,"","",2007-11-21,"10661","",,""
"111271756010661","59807612010538",2002,39,119,1949,2601,2002,3,1,"","",2007-11-21,"10661","",,""
"111271759010661","59807612010538",2002,39,119,1949,2816,2002,3,1,"","",2007-11-21,"10661","",,""
"111271760010661","59807612010538",2002,39,119,1949,4201,2002,3,1,"","",2007-11-21,"10661","",,""
"111271762010661","59807612010538",2002,39,119,1949,4806,2002,2,1,"","",2007-11-21,"10661","",,""
"111271757010661","59807612010538",2002,39,119,1949,5613,2002,3,1,"","",2007-11-21,"10661","",,""
"111271758010661","59807612010538",2002,39,119,1949,5614,2002,3,1,"","",2007-11-21,"10661","",,""
"111271763010661","59807612010538",2002,39,119,1949,5716,2002,3,1,"","",2007-11-21,"10661","",,""
"111271761010661","59807612010538",2002,39,119,1949,6708,2002,3,1,"","",2007-11-21,"10661","",,""
"111271755010661","59807612010538",2002,39,119,1949,8301,2002,1,1,"","",2007-11-21,"10661","",,""
"111271724010661","59809293010538",2002,39,131,2188,2601,2002,1,1,"","",2007-11-21,"10661","",,""
"111271730010661","59809293010538",2002,39,131,2188,4201,2002,3,1,"","",2007-11-21,"10661","",,""
"111271725010661","59809293010538",2002,39,131,2188,5314,2002,2,1,"","",2007-11-21,"10661","",,""
"111271726010661","59809293010538",2002,39,131,2188,5613,2002,3,1,"","",2007-11-21,"10661","",,""
"111271727010661","59809293010538",2002,39,131,2188,5614,2002,3,1,"","",2007-11-21,"10661","",,""
"111271733010661","59809293010538",2002,39,131,2188,5716,2002,3,1,"","",2007-11-21,"10661","",,""
"111271731010661","59809293010538",2002,39,131,2188,6708,2002,3,1,"","",2007-11-21,"10661","",,""
"111271728010661","59809293010538",2002,39,131,2188,6712,2002,3,1,"","",2007-11-21,"10661","",,""
"111271729010661","59809293010538",2002,39,131,2188,6808,2002,3,1,"","",2007-11-21,"10661","",,""
"111271732010661","59809293010538",2002,39,131,2188,6809,2002,3,1,"","",2007-11-21,"10661","",,""
"111271734010661","59811100010538",2002,39,141,5316,2601,2002,2,1,"","",2007-11-21,"10661","",,""
"111271737010661","59811100010538",2002,39,141,5316,4201,2002,2,1,"","",2007-11-21,"10661","",,""
"111271739010661","59811100010538",2002,39,141,5316,4806,2002,2,1,"","",2007-11-21,"10661","",,""
"111271735010661","59811100010538",2002,39,141,5316,5614,2002,3,1,"","",2007-11-21,"10661","",,""
"111271740010661","59811100010538",2002,39,141,5316,5716,2002,3,1,"","",2007-11-21,"10661","",,""
"111271738010661","59811100010538",2002,39,141,5316,6708,2002,3,1,"","",2007-11-21,"10661","",,""
"111271736010661","59811100010538",2002,39,141,5316,6712,2002,2,1,"","",2007-11-21,"10661","",,""
"111271647010661","59811889010538",2002,39,145,2227,803,2002,3,1,"","",2007-11-21,"10661","",,""
"111271648010661","59811889010538",2002,39,145,2227,2601,2002,3,1,"","",2007-11-21,"10661","",,""
"111271651010661","59811889010538",2002,39,145,2227,4201,2002,3,1,"","",2007-11-21,"10661","",,""
"111271652010661","59811889010538",2002,39,145,2227,4202,2002,3,1,"","",2007-11-21,"10661","",,""
"111271654010661","59811889010538",2002,39,145,2227,4806,2002,3,1,"","",2007-11-21,"10661","",,""
"111271649010661","59811889010538",2002,39,145,2227,5314,2002,3,1,"","",2007-11-21,"10661","",,""
"111271650010661","59811889010538",2002,39,145,2227,5614,2002,3,1,"","",2007-11-21,"10661","",,""
"111271655010661","59811889010538",2002,39,145,2227,5716,2002,3,1,"","",2007-11-21,"10661","",,""
"111271653010661","59811889010538",2002,39,145,2227,6708,2002,3,1,"","",2007-11-21,"10661","",,""
