,plot_phase_2_plot_number,plot_state_code,plot_county_code,measurement_year,measurement_month,latitude,longitude,species_code,avg_height,avg_diameter,total_height,date,fips_code,nearest_station,mean_temp,mean_dwp,mean_prcp
3607,87,1,125,2000.0,1.0,33.27405548095703,-87.62339782714844,802,53.5,6.1499998569488525,107.0,2000-01-01,1_125,722286,,,
3608,58,1,73,2000.0,10.0,33.62676239013672,-86.96224975585938,491,12.0,1.25,12.0,2000-10-01,1_73,722280,,,
3609,52,45,73,2000.0,2.0,34.82384490966797,-83.05460357666016,491,31.0,5.300000031789144,93.0,2000-02-01,45_73,723119,,,
3610,21,45,69,2000.0,6.0,34.35633850097656,-79.61222076416016,611,41.090909090909086,5.897272684357382,452.0,2000-06-01,45_69,723106,,,
3611,9,21,89,2000.0,3.0,38.532386779785156,-82.79314422607422,802,45.75,6.725000023841858,183.0,2000-03-01,21_89,724250,,,
3612,1,5,141,2000.0,3.0,35.63344192504883,-92.53517150878906,316,28.8,1.5320000171661377,144.0,2000-03-01,5_141,723447,,,
3613,102,1,127,2000.0,9.0,33.80475997924805,-87.25171661376953,802,76.875,11.662499904632568,615.0,2000-09-01,1_127,722280,,,
3614,25,1,43,2000.0,9.0,34.15256118774414,-86.66858673095703,802,55.5,9.899999856948853,111.0,2000-09-01,1_43,723230,,,
3615,29,1,43,2000.0,10.0,34.02740478515625,-86.82872009277344,611,23.142857142857142,2.428571445601327,162.0,2000-10-01,1_43,722280,,,
3616,12,5,139,2000.0,9.0,33.232566833496094,-92.87287139892578,316,58.0,10.871428557804654,406.0,2000-09-01,5_139,723419,,,
3617,81,1,73,2000.0,11.0,33.537757873535156,-87.1711196899414,802,78.0,10.5,78.0,2000-11-01,1_73,722280,,,
3618,2,13,141,2000.0,8.0,33.1439208984375,-83.00917053222656,491,22.0,3.399999976158142,44.0,2000-08-01,13_141,722175,,,
3619,19,47,43,2000.0,1.0,36.09064865112305,-87.23131561279297,491,36.0,5.666666507720947,108.0,2000-01-01,47_43,723270,,,
3620,25,13,87,2000.0,5.0,30.781354904174805,-84.447265625,802,67.0,7.699999809265137,67.0,2000-05-01,13_87,722140,,,
3621,45,47,35,2000.0,10.0,35.8997917175293,-84.82146453857422,491,19.333333333333332,1.1699999968210855,116.0,2000-10-01,47_35,723246,,,
3622,3,1,9,2000.0,10.0,33.96661376953125,-86.50375366210938,802,57.5,10.050000190734863,115.0,2000-10-01,1_9,722285,,,
3623,44,1,15,2000.0,11.0,33.70277404785156,-85.76618194580078,491,33.25,3.2624999582767487,266.0,2000-11-01,1_15,722287,,,
3624,77,45,91,2000.0,4.0,34.97494125366211,-81.19376373291016,611,31.666666666666664,3.653333365917206,190.0,2000-04-01,45_91,723140,,,
3625,890,21,135,2000.0,3.0,38.58000183105469,-83.22000122070312,316,44.0,5.599999904632568,44.0,2000-03-01,21_135,724250,,,
3626,861,21,153,2000.0,10.0,37.58000183105469,-82.97000122070312,316,43.0,8.800000190734863,43.0,2000-10-01,21_153,724117,,,
3627,14,5,27,2000.0,10.0,33.13972854614258,-93.07860565185547,802,36.0,5.5,36.0,2000-10-01,5_27,723419,,,
3628,10,5,57,2000.0,5.0,33.58159255981445,-93.47957611083984,611,49.44444444444444,3.9200000100665626,445.0,2000-05-01,5_57,723418,,,
3629,25,5,57,2000.0,7.0,33.87771224975586,-93.73207092285156,611,35.666666666666664,1.6800000270207722,107.0,2000-07-01,5_57,723418,,,
3630,59,51,5,2000.0,6.0,37.723880767822266,-79.90834045410156,802,48.0,11.299999952316284,192.0,2000-06-01,51_5,724115,,,
3631,26,13,221,2000.0,2.0,33.936614990234375,-83.19099426269531,611,15.0,1.200000007947286,45.0,2000-02-01,13_221,723110,,,
3632,24,47,133,2000.0,2.0,36.46049118041992,-85.41595458984375,611,100.0,20.399999618530273,100.0,2000-02-01,47_133,724354,,,
3633,30,47,51,2000.0,3.0,35.29207229614258,-86.01626586914062,316,21.75,1.850000023841858,87.0,2000-03-01,47_51,723240,,,
3634,53,45,83,2000.0,2.0,34.98847579956055,-82.0996322631836,491,29.5,2.850000023841858,59.0,2000-02-01,45_83,723120,,,
3635,114,45,75,2000.0,8.0,33.427215576171875,-80.48272705078125,491,25.75,2.700000047683716,103.0,2000-08-01,45_75,723115,,,
3636,108,45,3,2000.0,8.0,33.63279342651367,-81.64078521728516,131,28.166666666666664,5.390000104904175,169.0,2000-08-01,45_3,722180,,,
3637,926,21,25,2000.0,1.0,37.529998779296875,-83.0199966430664,802,65.66666666666667,13.172499895095825,197.0,2000-01-01,21_25,724117,,,
3638,51,37,85,2000.0,4.0,35.342533111572266,-79.03793334960938,316,68.75,13.900000095367432,275.0,2000-04-01,37_85,723030,,,
3639,1,13,269,2000.0,1.0,32.551570892333984,-84.24925994873047,131,63.0,12.600000381469727,63.0,2000-01-01,13_269,722170,,,
3640,9,13,73,2000.0,8.0,33.49863815307617,-82.33690643310547,802,68.66666666666667,8.566666603088379,206.0,2000-08-01,13_73,722181,,,
3641,61,1,123,2000.0,8.0,32.565582275390625,-85.86616516113281,131,29.133333333333333,4.740000057220459,437.0,2000-08-01,1_123,722284,,,
3642,24,1,43,2000.0,9.0,33.895652770996094,-86.9385986328125,611,38.84615384615385,4.9846153259277335,505.0,2000-09-01,1_43,722280,,,
3643,875,21,183,2000.0,8.0,37.529998779296875,-86.9800033569336,802,50.0,11.013333373599583,100.0,2000-08-01,21_183,724237,,,
3644,849,21,115,2000.0,9.0,37.83000183105469,-82.9000015258789,316,39.0,7.299999872843425,78.0,2000-09-01,21_115,724250,,,
3645,16,5,87,2000.0,5.0,35.88552474975586,-93.78947448730469,491,21.5,2.449999988079071,43.0,2000-05-01,5_87,723445,,,
3646,34,37,65,2000.0,8.0,36.12910842895508,-77.67279815673828,611,42.333333333333336,5.933333237965901,127.0,2000-08-01,37_65,724008,,,
3647,21,37,127,2000.0,11.0,36.11111831665039,-78.03905487060547,802,35.384615384615394,5.092307750995342,460.0,2000-11-01,37_127,723068,,,
3648,15,51,83,2000.0,1.0,36.7796745300293,-78.91865539550781,611,51.27272727272727,6.609091000123457,564.0,2000-01-01,51_83,724106,,,
3649,14,51,149,2000.0,9.0,37.20318603515625,-77.18671417236328,802,47.33333333333333,6.983333369096121,284.0,2000-09-01,51_149,724019,,,
3650,4,1,17,2000.0,10.0,32.87396240234375,-85.45844268798828,611,47.4,8.060000252723693,237.0,2000-10-01,1_17,722284,,,
3651,62,1,127,2000.0,6.0,33.894954681396484,-87.51686096191406,131,76.04347826086956,9.725714288439072,1749.0,2000-06-01,1_127,722286,,,
3652,76,13,39,2000.0,7.0,30.983495712280273,-81.7874526977539,611,55.285714285714285,7.207142761775426,774.0,2000-07-01,13_39,722136,,,
3653,78,1,5,2000.0,3.0,32.034053802490234,-85.39903259277344,131,12.875,2.0499999970197678,206.0,2000-03-01,1_5,722250,,,
3654,23,21,11,2000.0,12.0,38.1008186340332,-83.68640899658203,316,60.0,10.899999618530273,60.0,2000-12-01,21_11,724220,,,
3655,22,5,141,2000.0,3.0,35.76101303100586,-92.43550109863281,802,32.0,4.133333404858907,96.0,2000-03-01,5_141,723447,,,
3656,11,37,29,2000.0,3.0,36.507530212402344,-76.34048461914062,611,43.833333333333336,6.583333333333333,263.0,2000-03-01,37_29,724007,,,
3657,11,37,143,2000.0,6.0,36.15379333496094,-76.34153747558594,316,46.25000000000001,4.050000041723251,925.0,2000-06-01,37_143,723074,,,
3658,46,51,193,2000.0,7.0,38.22343063354492,-76.98888397216797,131,38.94444444444445,6.6944444047080145,701.0,2000-07-01,51_193,724035,,,
3659,20,47,135,2000.0,1.0,35.608070373535156,-87.91696166992188,611,84.0,13.399999618530273,84.0,2000-01-01,47_135,723235,,,
3660,127,1,47,2000.0,6.0,32.251800537109375,-87.1328125,316,50.857142857142854,6.399999959128244,356.0,2000-06-01,1_47,722260,,,
3661,12,13,155,2000.0,11.0,31.59320831298828,-83.49946594238281,316,40.25,4.637499988079071,322.0,2000-11-01,13_155,747810,,,
3662,2,1,133,2000.0,2.0,34.072662353515625,-87.4037094116211,611,20.0,2.150000035762787,40.0,2000-02-01,1_133,723235,,,
3663,45,45,31,2000.0,5.0,34.37125778198242,-79.718994140625,131,63.0,9.899999618530273,63.0,2000-05-01,45_31,723106,,,
3664,32,45,43,2000.0,5.0,33.645816802978516,-79.40613555908203,316,48.75,8.850000143051147,195.0,2000-05-01,45_43,747910,,,
3665,62,45,15,2000.0,2.0,33.40439224243164,-80.0400619506836,611,45.8,8.000000095367431,229.0,2000-02-01,45_15,722080,,,
3666,1,45,3,2000.0,8.0,33.44913864135742,-81.90974426269531,802,59.0,12.372499763965607,236.0,2000-08-01,45_3,722180,,,
3667,839,21,63,2000.0,3.0,38.029998779296875,-83.18000030517578,802,68.66666666666667,13.633333206176758,206.0,2000-03-01,21_63,724250,,,
3668,22,5,87,2000.0,7.0,36.01382064819336,-93.47144317626953,491,25.71428571428571,2.2957143102373396,180.0,2000-07-01,5_87,723434,,,
3669,27,51,83,2000.0,1.0,36.5546875,-78.95101928710938,491,25.4,3.3600000381469726,127.0,2000-01-01,51_83,724106,,,
3670,14,47,21,2000.0,10.0,36.09033203125,-87.08199310302734,318,47.8,6.299999856948853,239.0,2000-10-01,47_21,723270,,,
3671,64,1,109,2000.0,4.0,31.85421371459961,-86.16486358642578,316,35.2,2.7799999713897705,176.0,2000-04-01,1_109,722267,,,
3672,5,5,103,2000.0,10.0,33.7217903137207,-93.0762939453125,131,97.44444444444444,18.622222264607743,877.0,2000-10-01,5_103,723419,,,
3673,50,37,65,2000.0,9.0,35.872161865234375,-77.54194641113281,611,47.3,6.669999933242798,473.0,2000-09-01,37_65,723065,,,
3674,62,37,127,2000.0,10.0,35.77000045776367,-78.2282943725586,802,49.666666666666664,9.266666889190674,149.0,2000-10-01,37_127,723068,,,
3675,49,51,177,2000.0,7.0,38.35966873168945,-77.61980438232422,316,50.0,5.053749963641167,400.0,2000-07-01,51_177,724033,,,
3676,74,1,115,2000.0,7.0,33.664798736572266,-86.44538116455078,131,90.5,11.5,181.0,2000-07-01,1_115,722280,,,
3677,94,1,123,2000.0,8.0,32.857486724853516,-85.88787841796875,316,39.0,3.699999968210856,117.0,2000-08-01,1_123,722284,,,
3678,59,45,87,2000.0,6.0,34.67927551269531,-81.62476348876953,491,32.0,2.1600000858306885,32.0,2000-06-01,45_87,723120,,,
3679,9,21,153,2000.0,10.0,37.57648849487305,-82.9300537109375,802,72.54545454545455,9.563636302947998,798.0,2000-10-01,21_153,724117,,,
3680,19,5,103,2000.0,10.0,33.49040985107422,-92.96859741210938,611,56.2,8.419999980926514,281.0,2000-10-01,5_103,723419,,,
3681,51,51,171,2000.0,8.0,38.70115661621094,-78.59896087646484,802,54.714285714285715,9.42285714830671,383.0,2000-08-01,51_171,724105,,,
3682,34,13,183,2000.0,5.0,31.688247680664062,-81.58503723144531,131,47.0,8.074285643441335,329.0,2000-05-01,13_183,722090,,,
3683,24,13,221,2000.0,3.0,33.93301010131836,-83.08953094482422,491,33.666666666666664,5.399999936421712,202.0,2000-03-01,13_221,723110,,,
3684,27,47,43,2000.0,10.0,36.22279739379883,-87.50753021240234,318,59.888888888888886,10.377777947319878,539.0,2000-10-01,47_43,746710,,,
3685,10,45,7,2000.0,11.0,34.521751403808594,-82.37676239013672,611,16.0,1.199999988079071,64.0,2000-11-01,45_7,723119,,,
3686,55,37,127,2000.0,10.0,35.906585693359375,-78.15020751953125,316,29.5,3.450000047683716,59.0,2000-10-01,37_127,723068,,,
3687,24,13,293,2000.0,3.0,32.948482513427734,-84.17962646484375,611,36.12500000000001,4.773749962449074,289.0,2000-03-01,13_293,722197,,,
3688,31,47,181,2000.0,6.0,35.38518142700195,-87.8867416381836,318,59.833333333333336,8.99999992052714,359.0,2000-06-01,47_181,723235,,,
3689,3,1,127,2000.0,9.0,33.983123779296875,-87.25154113769531,131,37.5,7.699999809265137,75.0,2000-09-01,1_127,722280,,,
3690,18,1,121,2000.0,8.0,33.53704071044922,-86.13441467285156,611,43.83333333333333,5.616666674613953,263.0,2000-08-01,1_121,722287,,,
3691,13,13,11,2000.0,11.0,34.38652038574219,-83.4332046508789,611,39.666666666666664,4.733333230018616,119.0,2000-11-01,13_11,722185,,,
3692,45,45,75,2000.0,8.0,33.435787200927734,-80.72466278076172,131,41.0,7.059999942779541,205.0,2000-08-01,45_75,723115,,,
3693,59,45,87,2000.0,6.0,34.67927551269531,-81.62476348876953,802,88.4,13.560000038146972,442.0,2000-06-01,45_87,723120,,,
3694,61,45,39,2000.0,5.0,34.35831069946289,-80.92720794677734,316,17.0,1.5,17.0,2000-05-01,45_39,723104,,,
3695,7,51,89,2000.0,12.0,36.724918365478516,-79.70600891113281,802,17.75,2.3500000536441803,71.0,2000-12-01,51_89,745985,,,
3696,39,37,195,2000.0,9.0,35.72145080566406,-78.15206909179688,316,44.0,3.133333404858907,132.0,2000-09-01,37_195,723068,,,
3697,45,1,51,2000.0,7.0,32.60855484008789,-86.0912094116211,131,66.2,10.519999694824218,331.0,2000-07-01,1_51,722265,,,
3698,24,13,139,2000.0,10.0,34.230709075927734,-83.8041763305664,316,37.0,4.8500001430511475,74.0,2000-10-01,13_139,722185,,,
3699,86,45,13,2000.0,1.0,32.43861389160156,-80.64350128173828,131,66.42857142857142,10.714285578046526,465.0,2000-01-01,45_13,722085,,,
3700,13,45,37,2000.0,6.0,33.88758087158203,-82.1155014038086,611,40.0,5.199999809265137,40.0,2000-06-01,45_37,722181,,,
3701,25,47,9,2000.0,5.0,35.66425323486328,-83.71917724609375,316,29.0,2.625,116.0,2000-05-01,47_9,723260,,,
3702,6,13,55,2000.0,10.0,34.54324722290039,-85.20387268066406,611,58.666666666666664,8.333333333333334,176.0,2000-10-01,13_55,723200,,,
3703,68,45,31,2000.0,5.0,34.440860748291016,-79.75725555419922,131,58.166666666666664,10.333333333333334,349.0,2000-05-01,45_31,723116,,,
3704,26,45,31,2000.0,2.0,34.36753463745117,-80.17471313476562,611,54.6,6.560000038146972,273.0,2000-02-01,45_31,723116,,,
3705,27,51,101,2000.0,10.0,37.78950119018555,-77.27786254882812,802,55.375,7.137500017881394,443.0,2000-10-01,51_101,723084,,,
3706,24,13,131,2000.0,4.0,30.933334350585938,-84.2824935913086,611,36.8,4.6379999876022335,184.0,2000-04-01,13_131,722140,,,
3707,22,13,73,2000.0,6.0,33.45746612548828,-82.30860137939453,131,68.0,13.0,68.0,2000-06-01,13_73,722181,,,
3708,6,13,221,2000.0,3.0,33.95747375488281,-83.20852661132812,611,33.777777777777786,4.379999968740674,304.0,2000-03-01,13_221,723110,,,
3709,14,47,101,2000.0,1.0,35.604129791259766,-87.55335998535156,802,78.57142857142857,12.428571156093053,550.0,2000-01-01,47_101,723235,,,
3710,60,45,3,2000.0,3.0,33.594818115234375,-81.78337860107422,131,30.0,5.433333396911621,90.0,2000-03-01,45_3,722181,,,
3711,92,45,25,2000.0,2.0,34.584407806396484,-80.32035064697266,491,41.5,1.600000023841858,83.0,2000-02-01,45_25,723116,,,
3712,119,1,7,2000.0,1.0,33.078163146972656,-87.06488800048828,611,33.75,4.6750001311302185,135.0,2000-01-01,1_7,722300,,,
3713,39,1,17,2000.0,4.0,32.86758041381836,-85.30403900146484,316,46.0,11.300000429153442,92.0,2000-04-01,1_17,722284,,,
3714,5,5,57,2000.0,8.0,33.57936477661133,-93.69326782226562,611,78.0,10.600000381469727,156.0,2000-08-01,5_57,723418,,,
3715,73,37,87,2000.0,8.0,35.48759460449219,-82.861572265625,316,48.25,6.224999904632568,193.0,2000-08-01,37_87,723150,,,
3716,844,21,205,2000.0,9.0,38.13999938964844,-83.38999938964844,802,57.5,10.248333215713501,115.0,2000-09-01,21_205,724250,,,
3717,79,1,13,2000.0,1.0,31.854366302490234,-86.62147521972656,316,59.5,7.700000166893005,238.0,2000-01-01,1_13,722260,,,
3718,61,51,61,2000.0,12.0,38.502113342285156,-77.6662368774414,802,63.714285714285715,11.060000079018728,446.0,2000-12-01,51_61,723098,,,
3719,7,21,69,2000.0,7.0,38.38692855834961,-83.65013122558594,318,32.25,3.6000000536441803,129.0,2000-07-01,21_69,724220,,,
3720,55,22,101,2000.0,11.0,29.744367599487305,-91.71383666992188,611,62.0,15.424999952316284,248.0,2000-11-01,22_101,722314,,,
3721,46,13,191,2000.0,2.0,31.50392723083496,-81.4181900024414,611,62.16666666666667,10.644999980926514,373.0,2000-02-01,13_191,722136,,,
3722,4,13,255,2000.0,3.0,33.29793930053711,-84.10542297363281,316,48.0,5.0,48.0,2000-03-01,13_255,722197,,,
3723,89,45,7,2000.0,11.0,34.38313293457031,-82.53829956054688,611,38.666666666666664,6.566666603088379,116.0,2000-11-01,45_7,723119,,,
3724,44,45,9,2000.0,8.0,33.217185974121094,-81.05023193359375,611,96.0,15.899999618530273,96.0,2000-08-01,45_9,723115,,,
3725,19,13,211,2000.0,9.0,33.58744812011719,-83.48588562011719,611,62.357142857142854,8.23571412903922,873.0,2000-09-01,13_211,723110,,,
3726,7,13,281,2000.0,3.0,34.90145492553711,-83.76294708251953,316,49.0,6.200000047683716,98.0,2000-03-01,13_281,723048,,,
3727,33,47,155,2000.0,5.0,35.66376876831055,-83.57447052001953,316,67.84615384615385,8.04615383881789,882.0,2000-05-01,47_155,723260,,,
3728,42,47,29,2000.0,6.0,35.851016998291016,-83.01490020751953,802,51.0,6.0,51.0,2000-06-01,47_29,723150,,,
3729,40,47,35,2000.0,9.0,35.8195915222168,-85.05142211914062,316,62.333333333333336,11.433333237965902,187.0,2000-09-01,47_35,723240,,,
3730,8,1,43,2000.0,10.0,34.11629867553711,-86.98558807373047,316,18.0,1.2000000476837158,18.0,2000-10-01,1_43,722279,,,
3731,43,1,127,2000.0,11.0,33.94328689575195,-87.57012176513672,131,42.16666666666667,11.18333331743876,253.0,2000-11-01,1_127,722286,,,
3732,47,1,55,2000.0,10.0,33.92422103881836,-85.97671508789062,802,58.666666666666664,8.399999936421713,176.0,2000-10-01,1_55,722285,,,
3733,19,51,31,2000.0,6.0,37.098262786865234,-79.166259765625,316,62.333333333333336,14.533333778381348,187.0,2000-06-01,51_31,724100,,,
3734,70,1,63,2000.0,8.0,33.04458236694336,-87.96842956542969,131,48.666666666666664,6.855555640326606,438.0,2000-08-01,1_63,722286,,,
3735,36,45,59,2000.0,10.0,34.52976989746094,-82.1950454711914,316,51.666666666666664,8.633333206176758,155.0,2000-10-01,45_59,723119,,,
3736,31,45,17,2000.0,2.0,33.5532341003418,-80.5108413696289,491,20.75,2.3000000417232513,83.0,2000-02-01,45_17,723115,,,
3737,8,45,29,2000.0,1.0,33.005897521972656,-80.45132446289062,316,22.8,1.6200000047683716,114.0,2000-01-01,45_29,722080,,,
3738,1,21,45,2000.0,3.0,37.499210357666016,-85.00975799560547,318,41.6,5.259999942779541,208.0,2000-03-01,21_45,724354,,,
3739,54,1,71,2000.0,4.0,34.96257781982422,-86.06059265136719,802,93.75,16.62500035762787,750.0,2000-04-01,1_71,723230,,,
3740,53,1,73,2000.0,11.0,33.3676872253418,-87.19586181640625,611,46.666666666666664,6.233333349227905,420.0,2000-11-01,1_73,722286,,,
3741,919,21,25,2000.0,1.0,37.38999938964844,-83.36000061035156,318,66.33333333333333,8.257142748151507,199.0,2000-01-01,21_25,724243,,,
3742,3,51,21,2000.0,3.0,37.16507339477539,-81.09469604492188,802,47.333333333333336,8.03333314259847,284.0,2000-03-01,51_21,724125,,,
3743,8,51,119,2000.0,4.0,37.659156799316406,-76.66421508789062,611,55.4,6.719999885559082,277.0,2000-04-01,51_119,723087,,,
3744,24,47,129,2000.0,1.0,36.15401840209961,-84.61907196044922,802,65.14285714285714,10.39999989100865,456.0,2000-01-01,47_129,723246,,,
3745,100,1,29,2000.0,10.0,33.53233337402344,-85.55535888671875,802,53.0,7.266666730244954,159.0,2000-10-01,1_29,722287,,,
3746,44,21,135,2000.0,4.0,38.41414260864258,-83.28782653808594,802,56.5,7.100000023841858,226.0,2000-04-01,21_135,724250,,,
3747,38,37,65,2000.0,8.0,36.066532135009766,-77.68475341796875,316,49.4,11.959999799728394,247.0,2000-08-01,37_65,723068,,,
3748,19,51,53,2000.0,9.0,37.03645324707031,-77.53144073486328,131,22.545454545454543,5.309090917760676,248.0,2000-09-01,51_53,724014,,,
3749,18,13,117,2000.0,11.0,34.15241622924805,-84.13136291503906,316,46.0,6.0,46.0,2000-11-01,13_117,722185,,,
3750,34,45,31,2000.0,5.0,34.17744445800781,-79.92979431152344,611,20.28571428571429,2.3999999931880405,142.0,2000-05-01,45_31,723106,,,
3751,19,21,237,2000.0,8.0,37.69696044921875,-83.63660430908203,491,22.0,2.25,44.0,2000-08-01,21_237,724243,,,
3752,21,47,133,2000.0,2.0,36.27975845336914,-85.30452728271484,491,33.0,5.0,66.0,2000-02-01,47_133,724354,,,
3753,32,1,71,2000.0,2.0,34.841339111328125,-86.27609252929688,318,32.8,3.9600000381469727,164.0,2000-02-01,1_71,723230,,,
3754,22,13,245,2000.0,9.0,33.24199676513672,-82.10395812988281,131,18.0,3.150000035762787,72.0,2000-09-01,13_245,722180,,,
3755,77,1,95,2000.0,2.0,34.1405029296875,-86.33040618896484,131,62.0,13.933333079020182,124.0,2000-02-01,1_95,722285,,,
3756,2,45,47,2000.0,8.0,34.07342529296875,-82.07612609863281,611,17.0,1.399999976158142,17.0,2000-08-01,45_47,722181,,,
3757,4,21,135,2000.0,3.0,38.51961135864258,-83.36614990234375,318,38.5,3.600000023841858,77.0,2000-03-01,21_135,724250,,,
3758,97,21,183,2000.0,5.0,37.53363800048828,-87.042236328125,491,31.71428571428571,4.714285680225918,222.0,2000-05-01,21_183,724237,,,
3759,25,37,87,2000.0,12.0,35.500858306884766,-83.00140380859375,491,30.2,5.900000095367432,151.0,2000-12-01,37_87,723150,,,
3760,36,47,35,2000.0,8.0,36.073204040527344,-84.92889404296875,316,65.0,9.5,65.0,2000-08-01,47_35,723246,,,
3761,41,1,51,2000.0,1.0,32.690147399902344,-86.03390502929688,491,23.5,3.25,47.0,2000-01-01,1_51,722265,,,
3762,31,5,71,2000.0,3.0,35.765560150146484,-93.69214630126953,316,36.0,4.799999952316284,72.0,2000-03-01,5_71,723445,,,
3763,61,37,87,2000.0,10.0,35.54099655151367,-83.0440444946289,316,75.2,12.780000305175781,376.0,2000-10-01,37_87,723150,,,
3764,50,22,79,2000.0,3.0,31.365690231323242,-92.82246398925781,491,29.0,5.0,29.0,2000-03-01,22_79,747540,,,
3765,43,45,35,2000.0,10.0,33.0217399597168,-80.31336975097656,611,36.666666666666664,5.300000031789144,220.0,2000-10-01,45_35,722080,,,
3766,85,45,25,2000.0,2.0,34.42531967163086,-80.27069091796875,611,36.5,3.7000001072883606,146.0,2000-02-01,45_25,723116,,,
3767,86,1,37,2000.0,2.0,32.83300018310547,-86.38899993896484,611,34.2,4.633333285649617,171.0,2000-02-01,1_37,722265,,,
3768,39,51,85,2000.0,1.0,37.99050521850586,-77.68867492675781,802,29.0,3.5,29.0,2000-01-01,51_85,723114,,,
3769,8,51,119,2000.0,4.0,37.659156799316406,-76.66421508789062,316,50.857142857142854,3.7857142516544884,356.0,2000-04-01,51_119,723087,,,
3770,22,47,69,2000.0,3.0,35.16670608520508,-88.9488296508789,491,18.5,1.5524999797344208,74.0,2000-03-01,47_69,723346,,,
3771,33,47,17,2000.0,7.0,36.03981399536133,-88.35699462890625,611,43.0,5.940000009536743,215.0,2000-07-01,47_17,723346,,,
3772,2,45,47,2000.0,8.0,34.07342529296875,-82.07612609863281,316,34.0,6.699999809265137,34.0,2000-08-01,45_47,722181,,,
3773,7,21,151,2000.0,2.0,37.81019973754883,-84.40921020507812,318,52.333333333333336,10.500000158945719,157.0,2000-02-01,21_151,724220,,,
3774,31,21,85,2000.0,12.0,37.52595901489258,-86.12852478027344,802,52.0,10.0,104.0,2000-12-01,21_85,724240,,,
3775,37,5,19,2000.0,9.0,34.14609909057617,-93.21761322021484,611,55.5,1.5450000166893005,222.0,2000-09-01,5_19,723415,,,
3776,18,47,11,2000.0,4.0,35.24876022338867,-84.93894958496094,131,59.0,11.300000190734863,59.0,2000-04-01,47_11,723240,,,
3777,36,47,47,2000.0,2.0,35.21537780761719,-89.20631408691406,131,25.25,6.7499998807907104,101.0,2000-02-01,47_47,723346,,,
3778,36,45,91,2000.0,4.0,34.95619583129883,-81.48538208007812,316,41.0,1.6100000143051147,41.0,2000-04-01,45_91,723140,,,
3779,838,21,63,2000.0,3.0,38.029998779296875,-83.19000244140625,316,44.666666666666664,6.419999957084656,134.0,2000-03-01,21_63,724250,,,
3780,827,21,217,2000.0,8.0,37.36000061035156,-85.18000030517578,318,60.666666666666664,5.5,182.0,2000-08-01,21_217,724354,,,
3781,36,21,127,2000.0,7.0,38.01118087768555,-82.60822296142578,318,51.5,10.049999952316284,103.0,2000-07-01,21_127,724250,,,
3782,23,21,127,2000.0,6.0,38.06902313232422,-82.6764144897461,316,35.0,3.6333333253860474,105.0,2000-06-01,21_127,724250,,,
3783,3,51,51,2000.0,11.0,37.2276611328125,-82.39278411865234,802,79.0,15.100000381469727,79.0,2000-11-01,51_51,724117,,,
3784,10,47,101,2000.0,1.0,35.6009521484375,-87.39851379394531,802,59.333333333333336,14.966666539510092,178.0,2000-01-01,47_101,723270,,,
3785,68,1,123,2000.0,7.0,32.88398742675781,-85.95294952392578,491,22.5,2.25,45.0,2000-07-01,1_123,722284,,,
3786,51,45,39,2000.0,1.0,34.400482177734375,-80.9167251586914,131,15.8,1.3500000119209292,158.0,2000-01-01,45_39,723104,,,
3787,65,45,71,2000.0,9.0,34.32782745361328,-81.3872299194336,802,81.0,15.199999809265137,81.0,2000-09-01,45_71,723100,,,
3788,69,1,73,2000.0,10.0,33.62057876586914,-87.11913299560547,611,37.5,5.950000047683716,75.0,2000-10-01,1_73,722280,,,
3789,52,45,35,2000.0,10.0,32.838314056396484,-80.22782135009766,131,64.5,15.699999809265137,129.0,2000-10-01,45_35,722080,,,
3790,58,45,15,2000.0,1.0,33.265663146972656,-79.96142578125,802,21.0,1.899999976158142,21.0,2000-01-01,45_15,722080,,,
3791,68,37,13,2000.0,3.0,35.42500305175781,-76.88675689697266,802,59.75,9.599999904632568,239.0,2000-03-01,37_13,723095,,,
3792,46,13,165,2000.0,6.0,32.82359313964844,-81.8319091796875,611,33.14285714285714,5.127142769949777,232.0,2000-06-01,13_165,722180,,,
3793,11,13,281,2000.0,4.0,34.930442810058594,-83.59969329833984,491,31.0,5.179999828338623,31.0,2000-04-01,13_281,723048,,,
3794,19,13,319,2000.0,2.0,32.74449920654297,-83.18083190917969,491,20.333333333333332,2.8133333524068194,61.0,2000-02-01,13_319,722175,,,
3795,10,13,179,2000.0,5.0,31.90741539001465,-81.504150390625,316,32.0,5.550000190734863,32.0,2000-05-01,13_179,722090,,,
3796,21,47,135,2000.0,1.0,35.73875045776367,-87.82682037353516,491,14.0,1.1799999475479126,14.0,2000-01-01,47_135,746710,,,
3797,67,1,15,2000.0,12.0,33.68915557861328,-86.1408920288086,131,32.0,5.300000190734863,32.0,2000-12-01,1_15,722285,,,
3798,42,45,77,2000.0,11.0,34.833709716796875,-82.66145324707031,491,39.4,2.556000018119812,197.0,2000-11-01,45_77,723119,,,
3799,831,21,217,2000.0,8.0,37.279998779296875,-85.2699966430664,318,49.75,13.920000267028808,199.0,2000-08-01,21_217,724354,,,
3800,34,13,301,2000.0,5.0,33.503604888916016,-82.65248107910156,611,54.0,5.833333174387614,162.0,2000-05-01,13_301,722181,,,
3801,9,22,105,2000.0,6.0,30.79865074157715,-90.4469985961914,611,42.0,6.724999815225601,168.0,2000-06-01,22_105,722358,,,
